session_id,trial_id,written_strategy_idx,text
65ba980bfa589ac7c2fb0035,6,0,"Following the green lines as much as possible, and the darker = more points"
65ba980bfa589ac7c2fb0035,12,1,"Always following the green where possible, darker = more points"
65ba980cfa589ac7c2fb0036,6,0,Try to only pick the higher scoring lines
65ba980cfa589ac7c2fb0036,22,2,"If there is a green line then allows follow that, over any other colour"
65ba980cfa589ac7c2fb0037,6,0,"I was not taking risks of losing points, but I was rather making less but safe points. I do not know if that was successful though"
65ba980cfa589ac7c2fb0037,22,2,"Most of the time, repeating the last player's moves seemed a good strategy"
65ba980cfa589ac7c2fb0038,6,0,"I'm not sure I understand the task! Um, remember that pink is low points and green is high so you save time by not having to check it??"
65ba980cfa589ac7c2fb0038,22,2,To copy whatever player 3 did!
65ba980cfa589ac7c2fb0039,6,0,following the green lines 
65ba980cfa589ac7c2fb0039,22,2,following the dark green circle
65ba980cfa589ac7c2fb003a,6,0,To keep going back and forth from the letters i knew would provide me with points
65ba980cfa589ac7c2fb003a,22,2,to go for the letters that had the highest point output
65ba980cfa589ac7c2fb003b,6,0,Click green and the lowest lost point purple
65ba980cfa589ac7c2fb003b,22,2,"try to press big minus once ,hoping for more green arrows later"
65ba980cfa589ac7c2fb003c,6,0,choosing the route with the most points. 
65ba980cfa589ac7c2fb003c,22,2,choosing the option with the most points. 
65ba980cfa589ac7c2fb003d,6,0,clicking on the nodes that are highlighted green
65ba980cfa589ac7c2fb003d,22,2,i didnt see much of a pattern
65ba980efa589ac7c2fb003e,6,0,"10 moves isn't a lot (you can't make much use of any info you get) so it seems OK just to make higher-scoring moves early and not click negative ones, even if that means you see less of the network."
65ba980efa589ac7c2fb003e,12,1,"Finding a 'loop' of only positive scores seems good. There is always the possibility I am missing a better 'loop' in unexplored nodes, but hard to test that in just 10 moves."
65ba980efa589ac7c2fb003f,6,0,I just tried to follow green lines
65ba980efa589ac7c2fb003f,12,1,Trying to follow only green lines
65ba980efa589ac7c2fb0040,6,0,Following the highest point lines
65ba980efa589ac7c2fb0040,12,1,follow all the green lines and repeat.
65ba980efa589ac7c2fb0041,6,0,I clicked on the arrow with the colour that gave the most points. 
65ba980efa589ac7c2fb0041,12,1,i clicked on the arrow with the colour representing the highest number of points
65ba980efa589ac7c2fb0042,6,0,to follow green arrow
65ba980efa589ac7c2fb0042,12,1,i just follow green line
65ba980efa589ac7c2fb0043,6,0,"To be honest I'm still getting used to it, but I was keeping an eye on the green lines, especially the darker ones and possible moves."
65ba980efa589ac7c2fb0043,12,1,"Following the green lines mainly, but also being willing to take risks and lose points by clicking on some of the other colour to open up higher scoring paths"
65ba980efa589ac7c2fb0044,6,0,"I got  fare amount of points for my route, and replicated it"
65ba980efa589ac7c2fb0044,12,1,"same as first time, try to get around 1500 - repeat route"
65ba980efa589ac7c2fb0045,6,0,"If I can find a loop that stays with just green nodes, this might be a good strategy."
65ba980efa589ac7c2fb0045,12,1,It might be beneficial to go to a node that isn't immediately the best to then try to find a high scoring 400 pt node.
65ba980efa589ac7c2fb0046,6,0,The darker the green the more points I gain.
65ba980efa589ac7c2fb0046,22,2,Sometimes losing points opens paths to allow you to gain bigger points.
65ba980efa589ac7c2fb0047,6,0,Getting into a loop with only positive points
65ba980efa589ac7c2fb0047,22,2,"Maximising the 200 and 400 points, and getting into a positive loop if possible"
65ba980efa589ac7c2fb0048,6,0,Go with the green letters.
65ba980efa589ac7c2fb0048,22,2,Try and copy the other players route
65ba980ffa589ac7c2fb0049,6,0,to minimise the negetetive points as much as possible
65ba980ffa589ac7c2fb0049,22,2,to minimise going to negative points
65ba980ffa589ac7c2fb004a,6,0,Taking a loss to move to a position that may open up more options.
65ba980ffa589ac7c2fb004a,22,2,Following a clear path initially creates a successful route.
65ba980ffa589ac7c2fb004b,6,0,Try and get through as many nodes as possible and hit the ones with the most points.
65ba980ffa589ac7c2fb004b,22,2,aim for the green or neutral nodes
65ba980ffa589ac7c2fb004c,6,0,I tried to go for the most points
65ba980ffa589ac7c2fb004c,22,2,went for greens and i did not really have a strategy.
65ba980ffa589ac7c2fb004d,6,0,"Avoiding the darker purple routes 
"
65ba980ffa589ac7c2fb004d,22,2,"Similar to my original thoughts, trying to avoid pain worked better than trying to score highly in each scenario"
65ba9811fa589ac7c2fb004e,6,0,quickly identify which tones of colour give the highest score
65ba9811fa589ac7c2fb004e,12,1,quickly identifying a loop so you already know where to go
65ba9811fa589ac7c2fb0051,6,0,the game seems simple but a bit tricky. it is also very fun and challenging as a game should be
65ba9811fa589ac7c2fb0051,12,1,"wow I think the game is now very simple, interesting and not as much challenging as I thought"
65ba9811fa589ac7c2fb0053,6,0,I found it quite hard to work it out as it was unclear if i had to use all the letters to make the 10 moves and maximise points. knowing what i do now I would try to not duplicate letters
65ba9811fa589ac7c2fb0053,12,1,Follow the dark green or light green arrows and if you have not got those options follow neutral lines
65bb6f09fa589ac7c2fb0085,6,0,Picking the path that gave me the most number of points.
65bb6f09fa589ac7c2fb0085,12,1,Pick the path to the next node that gives the most number of points. Aim for a closed/circular route comprising 200-plus-point paths only.
65bb81d4fa589ac7c2fb0093,6,0,Go with the green letters.
65bb81d4fa589ac7c2fb0093,22,2,Try and copy the other players route
