,networkId,expectedAIReward,expectedMyopicReward
52,e54ec940dd9088551a481d9d2ac44145,1250,1250
53,081b39b6050826d61ffe8dd2e5dfcef9,850,850
54,46c96dd98dcfbee71e12e91498ba7c8a,1450,1450
55,0d96ac70eab3feda61f60f02c521ff29,1450,1450
56,fdff4819ce6012b516ccdbea62b40d19,1250,1250
57,d34c336c4eb89dcdbf7822e604104c8d,1450,1450
58,b69aabee546d7412dd56e68708a7a0e7,1250,1250
59,effdef11328d73c3c5fb806e1f13adc1,1250,1250
60,4ff590dd7d4bd8b6ab64d21adcddb6f8,1250,1250
61,05cc60b3c06cb6bedc06209d74679284,1250,1250
62,91370b255bfadb3b9def25a3a768f740,1050,1050
63,493db50351ff6e08f90ed7dbd7c2dbd5,1650,1650
64,4d4de50ed3e3c4003dfe39e237ef941b,1450,1450
65,b041f06d6e609e7b703b088002b1dd56,1450,1450
66,fcc2151138dbce0a9b300f186120e48d,1450,1450
67,afab909b9f77314a0a0a0f8405cc5e31,1050,1050
68,5e88ca1cb78c3874de9e11bd2cf06da3,1650,1650
69,440c954798419ec7eb26724d83e36eb9,850,850
70,515eea944e8313daf1472f46c1008452,1650,1650
71,bb695c281dbc1168ea82dfd890f78998,850,850
72,7e0652199f112ca541956f3f10073289,1350,1350
73,41f8aa0797a9c8eb1cf4220ecabbb004,1450,1450
74,5ea5e6aef62c6857db6990a8955ebe62,1250,1250
75,e1d5ef896f7fb59c60a43f06e8c108e8,1650,1650
76,c907e5317679355afbd577f2f631e53b,1050,1050
77,a228841b8618db615c9ca88635928776,1150,1150
78,6c40731a43cb4d173ab20f29d9484f0a,1050,1050
79,8d797ba460f85ab40492013e6e0107c4,1250,1250
80,e8734b5b66bca9a8369582876f59eafe,1250,1250
81,e8734b5b66bca9a8369582876f59eafe,1250,1250
82,e8734b5b66bca9a8369582876f59eafe,1250,1250
83,ab3d3b15f697d6947bf443eb737dfaca,1250,1250
84,ab3d3b15f697d6947bf443eb737dfaca,1250,1250
85,ab3d3b15f697d6947bf443eb737dfaca,1250,1250
86,1299563582f09584a113bc83104b5bfd,750,750
87,1299563582f09584a113bc83104b5bfd,750,750
88,1299563582f09584a113bc83104b5bfd,750,750
89,d4c907d4d59fa15e5e3ca1e74ee13301,1250,1250
90,d4c907d4d59fa15e5e3ca1e74ee13301,1250,1250
91,d4c907d4d59fa15e5e3ca1e74ee13301,1250,1250
92,975ea289a849aed45e6c4ac4a9cad8e9,1450,1450
93,c2d4da6eb07a01eb7dd89ae44c1b7250,1650,1650
94,b06e63e23be6e795171cc39de5f68b04,1050,1050
95,41d2982cb44e3f920a0cde591983309c,1050,1050
96,e56971608bbc25df76d566fc10dfef6f,1050,1050
97,d671557b0fa87b4caabdc1c86bfe1820,1250,1250
98,7173ddba9d182a73414229ce0b9cb26b,1250,1250
99,f9726eb343b030b64cc31ffaf4973d58,1250,1250
100,641ea5755d77783463424e412b7571f0,1450,1450
101,641ea5755d77783463424e412b7571f0,1450,1450
102,641ea5755d77783463424e412b7571f0,1450,1450
103,530482c6eb42d2520436d5201f0ce505,750,750
104,530482c6eb42d2520436d5201f0ce505,750,750
105,530482c6eb42d2520436d5201f0ce505,750,750
106,641ea5755d77783463424e412b7571f0,1450,1450
107,641ea5755d77783463424e412b7571f0,1450,1450
108,641ea5755d77783463424e412b7571f0,1450,1450
109,530482c6eb42d2520436d5201f0ce505,750,750
110,530482c6eb42d2520436d5201f0ce505,750,750
111,530482c6eb42d2520436d5201f0ce505,750,750
112,b8bce1e57a0a76f96bac5cfcddf9bdc3,1250,1250
113,40a4d5f5ac8b3c4b3166051b9f5b379e,1150,1150
114,cad515571305d6506c6e50720e2e192a,1250,1250
115,a86a67281af116f6f872f3274d8e0db1,1650,1650
116,00ce9158e0402fba179f837d8fdabe1b,1250,1250
117,d21232c17e9c9aad6e2936c51097dd9f,1250,1250
118,a5dde7cfcaa6790b67f64ba90a42bd19,1250,1250
119,92830783df31813c7ac48676c76be1c1,1450,1450
120,1299563582f09584a113bc83104b5bfd,750,750
121,1299563582f09584a113bc83104b5bfd,750,750
122,1299563582f09584a113bc83104b5bfd,750,750
123,d4c907d4d59fa15e5e3ca1e74ee13301,1250,1250
124,d4c907d4d59fa15e5e3ca1e74ee13301,1250,1250
125,d4c907d4d59fa15e5e3ca1e74ee13301,1250,1250
126,6c40731a43cb4d173ab20f29d9484f0a,1050,1050
127,6c40731a43cb4d173ab20f29d9484f0a,1050,1050
128,6c40731a43cb4d173ab20f29d9484f0a,1050,1050
129,8d797ba460f85ab40492013e6e0107c4,1250,1250
130,8d797ba460f85ab40492013e6e0107c4,1250,1250
131,8d797ba460f85ab40492013e6e0107c4,1250,1250
132,bd294aa7743afbaceb7fd4933190917e,1650,1650
133,ecb2ecf0dee728d790960e54719d1e68,1250,1250
134,0f8cb15b73cb4855885f567e1b38a565,1250,1250
135,c6a19f25ec6220011c5574a59df0cb02,1450,1450
136,5a00ef5b0555f9eba3acd8de34d195c6,1650,1650
137,bba4781d59b7e93b3c3d43982ed2ab6e,1250,1250
138,c610df1bbbbf0245df761af950267179,850,850
139,14c27a6bdd1681de4813a8d1b7960709,850,850
140,515eea944e8313daf1472f46c1008452,1650,1650
141,515eea944e8313daf1472f46c1008452,1650,1650
142,515eea944e8313daf1472f46c1008452,1650,1650
143,bb695c281dbc1168ea82dfd890f78998,850,850
144,bb695c281dbc1168ea82dfd890f78998,850,850
145,bb695c281dbc1168ea82dfd890f78998,850,850
146,1299563582f09584a113bc83104b5bfd,750,750
147,1299563582f09584a113bc83104b5bfd,750,750
148,1299563582f09584a113bc83104b5bfd,750,750
149,d4c907d4d59fa15e5e3ca1e74ee13301,1250,1250
150,d4c907d4d59fa15e5e3ca1e74ee13301,1250,1250
151,d4c907d4d59fa15e5e3ca1e74ee13301,1250,1250
152,d4ad95ea359e3fd25a90374106ebaf9b,1250,1250
153,3de98ab90273c591cbcae5cc9bad8da8,1250,1250
154,6ddf50936344fa5b8bea545e6bb6dddc,1050,1050
155,00c8bc4f40d4adfffb3bd0e810ac595b,1250,1250
156,2c4d3c5b836b0e8e031c6f1b1bfd071e,1250,1250
157,24fbb1a696f71d6e0d1b5108480f9264,1250,1250
158,91c777c0c40bc78973b39b8790604b9a,850,850
159,481dd36fb964b358e0fed07115f48414,1450,1450
160,1299563582f09584a113bc83104b5bfd,750,750
161,1299563582f09584a113bc83104b5bfd,750,750
162,1299563582f09584a113bc83104b5bfd,750,750
163,d4c907d4d59fa15e5e3ca1e74ee13301,1250,1250
164,d4c907d4d59fa15e5e3ca1e74ee13301,1250,1250
165,d4c907d4d59fa15e5e3ca1e74ee13301,1250,1250
166,515eea944e8313daf1472f46c1008452,1650,1650
167,515eea944e8313daf1472f46c1008452,1650,1650
168,515eea944e8313daf1472f46c1008452,1650,1650
169,bb695c281dbc1168ea82dfd890f78998,850,850
170,bb695c281dbc1168ea82dfd890f78998,850,850
171,bb695c281dbc1168ea82dfd890f78998,850,850
172,7f07fd25f4c3c470dbe0f5831dba4e7d,1650,1650
173,42f21d9512905fdee902b69795f3de35,1250,1250
174,04fc6cbee3837127477c7577f39b61d5,1450,1450
175,a80bb106753fd224816dba14d2a8d2de,1050,1050
176,6b6ac9be22b3a89207684baadbbe3e5f,1050,1050
177,4056abd25b257830525b066743e810dc,1150,1150
178,c6759264b325c64cb4ffd759277144e8,1250,1250
179,0e9b86035543889a05c5f89fe8262540,1250,1250
180,1299563582f09584a113bc83104b5bfd,750,750
181,1299563582f09584a113bc83104b5bfd,750,750
182,1299563582f09584a113bc83104b5bfd,750,750
183,d4c907d4d59fa15e5e3ca1e74ee13301,1250,1250
184,d4c907d4d59fa15e5e3ca1e74ee13301,1250,1250
185,d4c907d4d59fa15e5e3ca1e74ee13301,1250,1250
186,515eea944e8313daf1472f46c1008452,1650,1650
187,515eea944e8313daf1472f46c1008452,1650,1650
188,515eea944e8313daf1472f46c1008452,1650,1650
189,bb695c281dbc1168ea82dfd890f78998,850,850
190,bb695c281dbc1168ea82dfd890f78998,850,850
191,bb695c281dbc1168ea82dfd890f78998,850,850
192,70a8b9fb604c3854ad6558966854ec24,1250,1250
193,e2e71496fb2572a3cdd0fce9f23d3cb8,750,750
194,adf1eaea26af2a6ef308a5e39f8d0e09,1250,1250
195,9203a64c993a06eb5d314978ada116c8,1250,1250
196,a3755eb5c2f23d33261a204b3bfcc865,1250,1250
197,c829cbf335c3168577821dfcce4680e6,1250,1250
198,aaaa32ffd5409ec56199c52248134707,1450,1450
199,5a5bf4841592e3a130c7330e535c4a5f,850,850
200,1299563582f09584a113bc83104b5bfd,750,750
201,1299563582f09584a113bc83104b5bfd,750,750
202,1299563582f09584a113bc83104b5bfd,750,750
203,d4c907d4d59fa15e5e3ca1e74ee13301,1250,1250
204,d4c907d4d59fa15e5e3ca1e74ee13301,1250,1250
205,d4c907d4d59fa15e5e3ca1e74ee13301,1250,1250
206,e8734b5b66bca9a8369582876f59eafe,1250,1250
207,e8734b5b66bca9a8369582876f59eafe,1250,1250
208,e8734b5b66bca9a8369582876f59eafe,1250,1250
209,ab3d3b15f697d6947bf443eb737dfaca,1250,1250
210,ab3d3b15f697d6947bf443eb737dfaca,1250,1250
211,ab3d3b15f697d6947bf443eb737dfaca,1250,1250
212,3dcd16ab835122ca237d5b191f7b7e85,1450,1450
213,b61897a0fbb034f08ec2b64bb6fe69ef,1050,1050
214,44d92125973ef5347298c03cd7a3416a,1250,1250
215,f6984a0c0340d1d855be727dab0e860d,750,750
216,8f35942fb5afa69e6f187a0cf4f1618a,1250,1250
217,3af7ab5fd5640642e80809a03b1fa3c7,850,850
218,c83906ad4f596c0a823e4de788c2404d,1650,1650
219,16ba30d99f8f4be16dd7f1d299597f0e,1250,1250
220,641ea5755d77783463424e412b7571f0,1450,1450
221,641ea5755d77783463424e412b7571f0,1450,1450
222,641ea5755d77783463424e412b7571f0,1450,1450
223,530482c6eb42d2520436d5201f0ce505,750,750
224,530482c6eb42d2520436d5201f0ce505,750,750
225,530482c6eb42d2520436d5201f0ce505,750,750
226,6c40731a43cb4d173ab20f29d9484f0a,1050,1050
227,6c40731a43cb4d173ab20f29d9484f0a,1050,1050
228,6c40731a43cb4d173ab20f29d9484f0a,1050,1050
229,8d797ba460f85ab40492013e6e0107c4,1250,1250
230,8d797ba460f85ab40492013e6e0107c4,1250,1250
231,8d797ba460f85ab40492013e6e0107c4,1250,1250
232,05eaf849cfe6f9b0c5a25ae413d4a7b6,1250,1250
233,3343f1b33bfc2f8fff5b0025dad509ec,1050,1050
234,846ab9c964377138e9af2ca47f81148a,1250,1250
235,fa986f3c37c4276eae38a6a04528ca57,1250,1250
236,ac12bd5a4ed6a49dd0f201e2c2ca3533,1250,1250
237,4a0f2799f32f05bd886ba8824e85c9ca,1050,1050
238,f4e8d404a347502fa6b4b2d9d2670fbc,1050,1050
239,060f15a078d92a2cc3a4a0e9ce356b39,1250,1250
240,6c40731a43cb4d173ab20f29d9484f0a,1050,1050
241,6c40731a43cb4d173ab20f29d9484f0a,1050,1050
242,6c40731a43cb4d173ab20f29d9484f0a,1050,1050
243,8d797ba460f85ab40492013e6e0107c4,1250,1250
244,8d797ba460f85ab40492013e6e0107c4,1250,1250
245,8d797ba460f85ab40492013e6e0107c4,1250,1250
246,641ea5755d77783463424e412b7571f0,1450,1450
247,641ea5755d77783463424e412b7571f0,1450,1450
248,641ea5755d77783463424e412b7571f0,1450,1450
249,530482c6eb42d2520436d5201f0ce505,750,750
250,530482c6eb42d2520436d5201f0ce505,750,750
251,530482c6eb42d2520436d5201f0ce505,750,750
252,ef0539bf40f5326e312416bfbadcce04,850,850
253,3fecfcdaed7227dae02ace272d9bc173,1350,1350
254,7c697ed09226d22718126e874c59a913,1050,1050
255,652e33865aa8e0ca3feb7017ba8ec961,1250,1250
256,6a7cdf146718e7cc32ebb4fa73e4062f,1450,1450
257,63c1b9edf53012b87272cef2cb50872d,1250,1250
258,1a16f9857ca0f3590a44081a6e253b79,1450,1450
259,acea2b58dbf08d8a6157a344f95325a0,1250,1250
260,641ea5755d77783463424e412b7571f0,1450,1450
261,641ea5755d77783463424e412b7571f0,1450,1450
262,641ea5755d77783463424e412b7571f0,1450,1450
263,530482c6eb42d2520436d5201f0ce505,750,750
264,530482c6eb42d2520436d5201f0ce505,750,750
265,530482c6eb42d2520436d5201f0ce505,750,750
266,515eea944e8313daf1472f46c1008452,1650,1650
267,515eea944e8313daf1472f46c1008452,1650,1650
268,515eea944e8313daf1472f46c1008452,1650,1650
269,bb695c281dbc1168ea82dfd890f78998,850,850
270,bb695c281dbc1168ea82dfd890f78998,850,850
271,bb695c281dbc1168ea82dfd890f78998,850,850
272,c9932e617d6eca94484c9b18f6ac04f3,1250,1250
273,0bddb988344c63b517199423b95804e4,1650,1650
274,cb55b4702fab53db5c9f4825f98488c2,1250,1250
275,fd79757a5f799b4c3a6cff05e4fde8f1,1650,1650
276,77904613420735578615edf801ac29fc,850,850
277,5fd9c9cf29a7fc38afcdbc9cddb6e981,1250,1250
278,3e22897be8803d3b89051a071cf51d0e,1250,1250
279,686c20c4c0f4c04c2cd7f9e699903582,1250,1250
