,sessionId,isAI,expName,generation,trialIdx,trialType,networkId,score,maxLevelReached,myopic_score,ai_score
14,642bdb6f5b5b9c825f6d8ac1,True,rn-iii-pilot-4b,0,,try_yourself,,,,,
15,642bdb6f5b5b9c825f6d8ac1,True,rn-iii-pilot-4b,0,0.0,individual,5e2cc0cb5b580f83e6b23a63dc431018,850.0,4.0,50.0,850.0
16,642bdb6f5b5b9c825f6d8ac1,True,rn-iii-pilot-4b,0,1.0,individual,ff0f703dfe1d882c5ad406968b364400,1250.0,4.0,400.0,1250.0
17,642bdb6f5b5b9c825f6d8ac1,True,rn-iii-pilot-4b,0,2.0,individual,fef51e97a4aa0fec04910a80d1b6d9a9,1250.0,4.0,400.0,1250.0
18,642bdb6f5b5b9c825f6d8ac1,True,rn-iii-pilot-4b,0,3.0,individual,e54ec940dd9088551a481d9d2ac44145,1250.0,4.0,800.0,1250.0
19,642bdb6f5b5b9c825f6d8ac1,True,rn-iii-pilot-4b,0,4.0,demonstration,5debc29265b15de1070aaf71d07462b3,1250.0,4.0,800.0,1250.0
20,642bdb6f5b5b9c825f6d8ac1,True,rn-iii-pilot-4b,0,5.0,demonstration,452dcce8ad3c776dc7b840e595459643,850.0,4.0,800.0,850.0
21,642bdb6f5b5b9c825f6d8ac2,True,rn-iii-pilot-4b,0,,try_yourself,,,,,
22,642bdb6f5b5b9c825f6d8ac2,True,rn-iii-pilot-4b,0,0.0,individual,96ff1a5831027d31543c7d8c187b9822,1200.0,0.0,1200.0,850.0
23,642bdb6f5b5b9c825f6d8ac2,True,rn-iii-pilot-4b,0,1.0,individual,393f4397e98c6c15b7d38c7bdadf386f,400.0,0.0,400.0,1250.0
24,642bdb6f5b5b9c825f6d8ac2,True,rn-iii-pilot-4b,0,2.0,individual,c2c84d6b0affb2b95b878cd593c191c5,700.0,0.0,700.0,1150.0
25,642bdb6f5b5b9c825f6d8ac2,True,rn-iii-pilot-4b,0,3.0,individual,adf1eaea26af2a6ef308a5e39f8d0e09,400.0,0.0,400.0,1250.0
26,642bdb6f5b5b9c825f6d8ac2,True,rn-iii-pilot-4b,0,4.0,demonstration,f4e8d404a347502fa6b4b2d9d2670fbc,1400.0,0.0,1400.0,1050.0
27,642bdb6f5b5b9c825f6d8ac2,True,rn-iii-pilot-4b,0,5.0,demonstration,2c7d4114979f3a7221d401e750055280,800.0,0.0,800.0,1050.0
28,642bdb6f5b5b9c825f6d8ac3,True,rn-iii-pilot-4b,0,,try_yourself,,,,,
29,642bdb6f5b5b9c825f6d8ac3,True,rn-iii-pilot-4b,0,0.0,individual,4b02f8f7eb26290564ad5bacff818b61,50.0,1.0,50.0,1250.0
30,642bdb6f5b5b9c825f6d8ac3,True,rn-iii-pilot-4b,0,1.0,individual,b7bb92f3f3d58af9427a2e8ec5a5763a,800.0,0.0,800.0,1050.0
31,642bdb6f5b5b9c825f6d8ac3,True,rn-iii-pilot-4b,0,2.0,individual,1896dd654d92bf9fca08f70a5ff507d5,400.0,0.0,400.0,1450.0
32,642bdb6f5b5b9c825f6d8ac3,True,rn-iii-pilot-4b,0,3.0,individual,d21232c17e9c9aad6e2936c51097dd9f,1600.0,0.0,1600.0,1250.0
33,642bdb6f5b5b9c825f6d8ac3,True,rn-iii-pilot-4b,0,4.0,demonstration,cb5d7e8650f27a14d59f573111500b5b,900.0,0.0,900.0,850.0
34,642bdb6f5b5b9c825f6d8ac3,True,rn-iii-pilot-4b,0,5.0,demonstration,11893ee3003270d344d3d98bc2b51c67,400.0,0.0,400.0,1050.0
35,642bdb6f5b5b9c825f6d8ac4,True,rn-iii-pilot-4b,0,,try_yourself,,,,,
36,642bdb6f5b5b9c825f6d8ac4,True,rn-iii-pilot-4b,0,0.0,individual,24650f022ecbde1aa4ed7653742aa7c6,1600.0,0.0,1600.0,1050.0
37,642bdb6f5b5b9c825f6d8ac4,True,rn-iii-pilot-4b,0,1.0,individual,e736b267c4e1f66754526ec5c3ca6117,0.0,0.0,0.0,850.0
38,642bdb6f5b5b9c825f6d8ac4,True,rn-iii-pilot-4b,0,2.0,individual,f6984a0c0340d1d855be727dab0e860d,800.0,0.0,800.0,750.0
39,642bdb6f5b5b9c825f6d8ac4,True,rn-iii-pilot-4b,0,3.0,individual,9bea7eb62b55a08ef612a67888b55126,800.0,0.0,800.0,1050.0
40,642bdb6f5b5b9c825f6d8ac4,True,rn-iii-pilot-4b,0,4.0,demonstration,1d1afb3aab7941b350518532ddfb51b3,1100.0,0.0,1100.0,1250.0
41,642bdb6f5b5b9c825f6d8ac4,True,rn-iii-pilot-4b,0,5.0,demonstration,5e6001546ed70b1a147e50dcf319729b,700.0,0.0,700.0,1450.0
42,642bdb6f5b5b9c825f6d8ac5,True,rn-iii-pilot-4b,0,,try_yourself,,,,,
43,642bdb6f5b5b9c825f6d8ac5,True,rn-iii-pilot-4b,0,0.0,individual,c829cbf335c3168577821dfcce4680e6,1200.0,0.0,1200.0,1250.0
44,642bdb6f5b5b9c825f6d8ac5,True,rn-iii-pilot-4b,0,1.0,individual,0f8cb15b73cb4855885f567e1b38a565,450.0,1.0,450.0,1250.0
45,642bdb6f5b5b9c825f6d8ac5,True,rn-iii-pilot-4b,0,2.0,individual,1bf55e58883ad12001f3ae3ba2e87010,800.0,0.0,800.0,1250.0
46,642bdb6f5b5b9c825f6d8ac5,True,rn-iii-pilot-4b,0,3.0,individual,6989819bbfe069c8a29e5819a49c22dc,800.0,0.0,800.0,1050.0
47,642bdb6f5b5b9c825f6d8ac5,True,rn-iii-pilot-4b,0,4.0,demonstration,6c40731a43cb4d173ab20f29d9484f0a,1400.0,0.0,1400.0,1050.0
48,642bdb6f5b5b9c825f6d8ac5,True,rn-iii-pilot-4b,0,5.0,demonstration,c98a5501941cecf8b1bd229a5cfe905b,1600.0,0.0,1600.0,1250.0
49,642bdb6f5b5b9c825f6d8ac6,True,rn-iii-pilot-4b,0,,try_yourself,,,,,
50,642bdb6f5b5b9c825f6d8ac6,True,rn-iii-pilot-4b,0,0.0,individual,61e7ed12d7313403e8ffe980588714df,0.0,0.0,0.0,1050.0
51,642bdb6f5b5b9c825f6d8ac6,True,rn-iii-pilot-4b,0,1.0,individual,5d94ab3c1e2b41709db1dc7831197ccd,850.0,1.0,850.0,1450.0
52,642bdb6f5b5b9c825f6d8ac6,True,rn-iii-pilot-4b,0,2.0,individual,3e22897be8803d3b89051a071cf51d0e,1100.0,0.0,1100.0,1250.0
53,642bdb6f5b5b9c825f6d8ac6,True,rn-iii-pilot-4b,0,3.0,individual,dc8cf713b9c5aed18e6e65c78884ece4,800.0,0.0,800.0,1250.0
54,642bdb6f5b5b9c825f6d8ac6,True,rn-iii-pilot-4b,0,4.0,demonstration,acea2b58dbf08d8a6157a344f95325a0,1350.0,1.0,1350.0,1250.0
55,642bdb6f5b5b9c825f6d8ac6,True,rn-iii-pilot-4b,0,5.0,demonstration,3de98ab90273c591cbcae5cc9bad8da8,1200.0,0.0,1200.0,1250.0
56,642bdb6f5b5b9c825f6d8ac7,True,rn-iii-pilot-4b,0,,try_yourself,,,,,
57,642bdb6f5b5b9c825f6d8ac7,True,rn-iii-pilot-4b,0,0.0,individual,0bddb988344c63b517199423b95804e4,1500.0,0.0,1500.0,1650.0
58,642bdb6f5b5b9c825f6d8ac7,True,rn-iii-pilot-4b,0,1.0,individual,bd294aa7743afbaceb7fd4933190917e,850.0,1.0,850.0,1650.0
59,642bdb6f5b5b9c825f6d8ac7,True,rn-iii-pilot-4b,0,2.0,individual,586baa4054ef8a6575dff92ad4b1ed55,900.0,0.0,900.0,1250.0
60,642bdb6f5b5b9c825f6d8ac7,True,rn-iii-pilot-4b,0,3.0,individual,3fecfcdaed7227dae02ace272d9bc173,1000.0,0.0,1000.0,1350.0
61,642bdb6f5b5b9c825f6d8ac7,True,rn-iii-pilot-4b,0,4.0,demonstration,0a437e057d134feaa92ad2c2c3ab7c92,200.0,0.0,200.0,850.0
62,642bdb6f5b5b9c825f6d8ac7,True,rn-iii-pilot-4b,0,5.0,demonstration,ab1c071995dfc4f83b2b412a124704eb,1150.0,1.0,1150.0,1450.0
63,642bdb6f5b5b9c825f6d8ac8,True,rn-iii-pilot-4b,0,,try_yourself,,,,,
64,642bdb6f5b5b9c825f6d8ac8,True,rn-iii-pilot-4b,0,0.0,individual,91370b255bfadb3b9def25a3a768f740,1200.0,0.0,1200.0,1050.0
65,642bdb6f5b5b9c825f6d8ac8,True,rn-iii-pilot-4b,0,1.0,individual,4ec1918e493e473e860e1fd2d8ae6e03,400.0,0.0,400.0,1250.0
66,642bdb6f5b5b9c825f6d8ac8,True,rn-iii-pilot-4b,0,2.0,individual,b041f06d6e609e7b703b088002b1dd56,1400.0,0.0,1400.0,1450.0
67,642bdb6f5b5b9c825f6d8ac8,True,rn-iii-pilot-4b,0,3.0,individual,00ce9158e0402fba179f837d8fdabe1b,650.0,1.0,650.0,1250.0
68,642bdb6f5b5b9c825f6d8ac8,True,rn-iii-pilot-4b,0,4.0,demonstration,037d136f121454bea9906d12fd304981,1300.0,0.0,1300.0,1650.0
69,642bdb6f5b5b9c825f6d8ac8,True,rn-iii-pilot-4b,0,5.0,demonstration,a83188024acf777dbdcd966f20ea0698,800.0,0.0,800.0,1250.0
70,642bdb6f5b5b9c825f6d8ac9,False,rn-iii-pilot-4b,1,10.0,try_yourself,5cb65dc7783fdcd893e39ac3e9a0eaad,-200.0,0.0,1100.0,1050.0
71,642bdb6f5b5b9c825f6d8ac9,False,rn-iii-pilot-4b,1,12.0,try_yourself,5cb65dc7783fdcd893e39ac3e9a0eaad,700.0,4.0,1100.0,1050.0
72,642bdb6f5b5b9c825f6d8ac9,False,rn-iii-pilot-4b,1,13.0,try_yourself,f8fa60dab58e7f8d327e920f750c2364,-200.0,0.0,300.0,1450.0
73,642bdb6f5b5b9c825f6d8ac9,False,rn-iii-pilot-4b,1,15.0,try_yourself,f8fa60dab58e7f8d327e920f750c2364,-250.0,1.0,300.0,1450.0
74,642bdb6f5b5b9c825f6d8ac9,False,rn-iii-pilot-4b,1,17.0,try_yourself,5cb65dc7783fdcd893e39ac3e9a0eaad,450.0,1.0,1100.0,1050.0
75,642bdb6f5b5b9c825f6d8ac9,False,rn-iii-pilot-4b,1,19.0,try_yourself,5cb65dc7783fdcd893e39ac3e9a0eaad,700.0,2.0,1100.0,1050.0
76,642bdb6f5b5b9c825f6d8ac9,False,rn-iii-pilot-4b,1,20.0,try_yourself,f8fa60dab58e7f8d327e920f750c2364,600.0,2.0,300.0,1450.0
77,642bdb6f5b5b9c825f6d8ac9,False,rn-iii-pilot-4b,1,22.0,try_yourself,f8fa60dab58e7f8d327e920f750c2364,200.0,2.0,300.0,1450.0
78,642bdb6f5b5b9c825f6d8ac9,False,rn-iii-pilot-4b,1,4.0,individual,975ea289a849aed45e6c4ac4a9cad8e9,1600.0,0.0,1600.0,1450.0
79,642bdb6f5b5b9c825f6d8ac9,False,rn-iii-pilot-4b,1,5.0,individual,771e6b8468e2e77f544b63d4de33dad2,900.0,0.0,900.0,1250.0
80,642bdb6f5b5b9c825f6d8ac9,False,rn-iii-pilot-4b,1,24.0,individual,e7381de84427aa5f84385a1a70ff8e2d,550.0,2.0,400.0,1050.0
81,642bdb6f5b5b9c825f6d8ac9,False,rn-iii-pilot-4b,1,25.0,individual,92830783df31813c7ac48676c76be1c1,550.0,2.0,350.0,1450.0
82,642bdb6f5b5b9c825f6d8ac9,False,rn-iii-pilot-4b,1,26.0,individual,2107c5f23a8035bc5fe7313171cee6cf,950.0,1.0,1500.0,1250.0
83,642bdb6f5b5b9c825f6d8ac9,False,rn-iii-pilot-4b,1,27.0,individual,8d353c693eb684f6a3ed4c9fae77de14,-100.0,3.0,400.0,1250.0
84,642bdb6f5b5b9c825f6d8ac9,False,rn-iii-pilot-4b,1,29.0,demonstration,5ea5e6aef62c6857db6990a8955ebe62,450.0,2.0,400.0,1250.0
85,642bdb6f5b5b9c825f6d8ac9,False,rn-iii-pilot-4b,1,30.0,demonstration,775d6e593f8bf07b059188f82d5ebe47,500.0,1.0,400.0,1250.0
86,642bdb6f5b5b9c825f6d8aca,False,rn-iii-pilot-4b,1,10.0,try_yourself,24e9a079fc0c8ec6cbb7b7aa5c4cd9c3,-500.0,0.0,200.0,1650.0
87,642bdb6f5b5b9c825f6d8aca,False,rn-iii-pilot-4b,1,12.0,try_yourself,24e9a079fc0c8ec6cbb7b7aa5c4cd9c3,1650.0,4.0,200.0,1650.0
88,642bdb6f5b5b9c825f6d8aca,False,rn-iii-pilot-4b,1,13.0,try_yourself,f5c536ec5cd5617a7098f544fc7cdae0,1250.0,4.0,1200.0,1250.0
89,642bdb6f5b5b9c825f6d8aca,False,rn-iii-pilot-4b,1,15.0,try_yourself,f5c536ec5cd5617a7098f544fc7cdae0,850.0,4.0,1200.0,1250.0
90,642bdb6f5b5b9c825f6d8aca,False,rn-iii-pilot-4b,1,17.0,try_yourself,24e9a079fc0c8ec6cbb7b7aa5c4cd9c3,0.0,1.0,200.0,1650.0
91,642bdb6f5b5b9c825f6d8aca,False,rn-iii-pilot-4b,1,19.0,try_yourself,24e9a079fc0c8ec6cbb7b7aa5c4cd9c3,1650.0,4.0,200.0,1650.0
92,642bdb6f5b5b9c825f6d8aca,False,rn-iii-pilot-4b,1,20.0,try_yourself,f5c536ec5cd5617a7098f544fc7cdae0,1250.0,4.0,1200.0,1250.0
93,642bdb6f5b5b9c825f6d8aca,False,rn-iii-pilot-4b,1,22.0,try_yourself,f5c536ec5cd5617a7098f544fc7cdae0,1250.0,4.0,1200.0,1250.0
94,642bdb6f5b5b9c825f6d8aca,False,rn-iii-pilot-4b,1,4.0,individual,05cc60b3c06cb6bedc06209d74679284,600.0,2.0,650.0,1250.0
95,642bdb6f5b5b9c825f6d8aca,False,rn-iii-pilot-4b,1,5.0,individual,bbdad4b7d875e6158daf6f90b5610e8a,850.0,4.0,0.0,1250.0
96,642bdb6f5b5b9c825f6d8aca,False,rn-iii-pilot-4b,1,24.0,individual,e9f96b22131343106c9be92df71d5f71,1050.0,4.0,800.0,1250.0
97,642bdb6f5b5b9c825f6d8aca,False,rn-iii-pilot-4b,1,25.0,individual,3343f1b33bfc2f8fff5b0025dad509ec,800.0,4.0,800.0,1050.0
98,642bdb6f5b5b9c825f6d8aca,False,rn-iii-pilot-4b,1,26.0,individual,b5371a4d910c156d6fc7f3578c6251b8,1250.0,4.0,400.0,1250.0
99,642bdb6f5b5b9c825f6d8aca,False,rn-iii-pilot-4b,1,27.0,individual,f4ac0b15dd2d60655192c61bf3995c87,1250.0,4.0,900.0,1250.0
100,642bdb6f5b5b9c825f6d8aca,False,rn-iii-pilot-4b,1,29.0,demonstration,b6d8c0b0b07899c978620adbf26f0bf6,-400.0,1.0,400.0,1250.0
101,642bdb6f5b5b9c825f6d8aca,False,rn-iii-pilot-4b,1,30.0,demonstration,929378f23003cda709263f886e228fc4,1150.0,4.0,700.0,1250.0
102,642bdb6f5b5b9c825f6d8acb,False,rn-iii-pilot-4b,1,10.0,try_yourself,24e9a079fc0c8ec6cbb7b7aa5c4cd9c3,200.0,1.0,200.0,1650.0
103,642bdb6f5b5b9c825f6d8acb,False,rn-iii-pilot-4b,1,12.0,try_yourself,24e9a079fc0c8ec6cbb7b7aa5c4cd9c3,1650.0,4.0,200.0,1650.0
104,642bdb6f5b5b9c825f6d8acb,False,rn-iii-pilot-4b,1,13.0,try_yourself,f5c536ec5cd5617a7098f544fc7cdae0,1250.0,4.0,1200.0,1250.0
105,642bdb6f5b5b9c825f6d8acb,False,rn-iii-pilot-4b,1,15.0,try_yourself,f5c536ec5cd5617a7098f544fc7cdae0,450.0,4.0,1200.0,1250.0
106,642bdb6f5b5b9c825f6d8acb,False,rn-iii-pilot-4b,1,17.0,try_yourself,24e9a079fc0c8ec6cbb7b7aa5c4cd9c3,1450.0,4.0,200.0,1650.0
107,642bdb6f5b5b9c825f6d8acb,False,rn-iii-pilot-4b,1,19.0,try_yourself,24e9a079fc0c8ec6cbb7b7aa5c4cd9c3,1650.0,4.0,200.0,1650.0
108,642bdb6f5b5b9c825f6d8acb,False,rn-iii-pilot-4b,1,20.0,try_yourself,f5c536ec5cd5617a7098f544fc7cdae0,1250.0,4.0,1200.0,1250.0
109,642bdb6f5b5b9c825f6d8acb,False,rn-iii-pilot-4b,1,22.0,try_yourself,f5c536ec5cd5617a7098f544fc7cdae0,1250.0,4.0,1200.0,1250.0
110,642bdb6f5b5b9c825f6d8acb,False,rn-iii-pilot-4b,1,4.0,individual,bf4040c7aae4c345405222e9b50bff43,550.0,2.0,700.0,1650.0
111,642bdb6f5b5b9c825f6d8acb,False,rn-iii-pilot-4b,1,5.0,individual,282a6cc7486e263d2b0fee9e3f1972f7,650.0,1.0,400.0,1050.0
112,642bdb6f5b5b9c825f6d8acb,False,rn-iii-pilot-4b,1,24.0,individual,1a16f9857ca0f3590a44081a6e253b79,1250.0,4.0,0.0,1450.0
113,642bdb6f5b5b9c825f6d8acb,False,rn-iii-pilot-4b,1,25.0,individual,9af4d8d0989cac054183d7c065c65214,1250.0,4.0,500.0,850.0
114,642bdb6f5b5b9c825f6d8acb,False,rn-iii-pilot-4b,1,26.0,individual,bfc3abd5ff21130fcf457362c329b046,1650.0,4.0,600.0,1450.0
115,642bdb6f5b5b9c825f6d8acb,False,rn-iii-pilot-4b,1,27.0,individual,481dd36fb964b358e0fed07115f48414,200.0,2.0,600.0,1450.0
116,642bdb6f5b5b9c825f6d8acb,False,rn-iii-pilot-4b,1,29.0,demonstration,f4a21524d32d139f43f38cf5e2de868b,850.0,4.0,900.0,850.0
117,642bdb6f5b5b9c825f6d8acb,False,rn-iii-pilot-4b,1,30.0,demonstration,04fc6cbee3837127477c7577f39b61d5,400.0,1.0,300.0,1450.0
118,642bdb6f5b5b9c825f6d8acc,False,rn-iii-pilot-4b,1,10.0,try_yourself,24e9a079fc0c8ec6cbb7b7aa5c4cd9c3,450.0,2.0,200.0,1650.0
119,642bdb6f5b5b9c825f6d8acc,False,rn-iii-pilot-4b,1,12.0,try_yourself,24e9a079fc0c8ec6cbb7b7aa5c4cd9c3,1650.0,4.0,200.0,1650.0
120,642bdb6f5b5b9c825f6d8acc,False,rn-iii-pilot-4b,1,13.0,try_yourself,f5c536ec5cd5617a7098f544fc7cdae0,1000.0,0.0,1200.0,1250.0
121,642bdb6f5b5b9c825f6d8acc,False,rn-iii-pilot-4b,1,15.0,try_yourself,f5c536ec5cd5617a7098f544fc7cdae0,650.0,3.0,1200.0,1250.0
122,642bdb6f5b5b9c825f6d8acc,False,rn-iii-pilot-4b,1,17.0,try_yourself,5cb65dc7783fdcd893e39ac3e9a0eaad,850.0,2.0,1100.0,1050.0
123,642bdb6f5b5b9c825f6d8acc,False,rn-iii-pilot-4b,1,19.0,try_yourself,5cb65dc7783fdcd893e39ac3e9a0eaad,1250.0,4.0,1100.0,1050.0
124,642bdb6f5b5b9c825f6d8acc,False,rn-iii-pilot-4b,1,20.0,try_yourself,f8fa60dab58e7f8d327e920f750c2364,1650.0,4.0,300.0,1450.0
125,642bdb6f5b5b9c825f6d8acc,False,rn-iii-pilot-4b,1,22.0,try_yourself,f8fa60dab58e7f8d327e920f750c2364,1450.0,4.0,300.0,1450.0
126,642bdb6f5b5b9c825f6d8acc,False,rn-iii-pilot-4b,1,4.0,individual,369fed85631588b9f60bd7709c79d4c0,-150.0,1.0,800.0,1250.0
127,642bdb6f5b5b9c825f6d8acc,False,rn-iii-pilot-4b,1,5.0,individual,41d2982cb44e3f920a0cde591983309c,1000.0,2.0,1200.0,1050.0
128,642bdb6f5b5b9c825f6d8acc,False,rn-iii-pilot-4b,1,24.0,individual,5c06d059835a31d0a6f9af62bf68b4f1,700.0,2.0,1000.0,1250.0
129,642bdb6f5b5b9c825f6d8acc,False,rn-iii-pilot-4b,1,25.0,individual,977134714768ced9d234a0f8390cff49,100.0,0.0,800.0,1150.0
130,642bdb6f5b5b9c825f6d8acc,False,rn-iii-pilot-4b,1,26.0,individual,772dadcc013c0b1c9d983020ef5d0b6e,600.0,1.0,1100.0,1050.0
131,642bdb6f5b5b9c825f6d8acc,False,rn-iii-pilot-4b,1,27.0,individual,bbda40ff3551a0799811cb298be5f500,1250.0,4.0,800.0,1450.0
132,642bdb6f5b5b9c825f6d8acc,False,rn-iii-pilot-4b,1,29.0,demonstration,5e88ca1cb78c3874de9e11bd2cf06da3,1650.0,4.0,800.0,1650.0
133,642bdb6f5b5b9c825f6d8acc,False,rn-iii-pilot-4b,1,30.0,demonstration,6d8099192f8d8415f21631b69b14b622,1300.0,2.0,1500.0,850.0
134,642bdb6f5b5b9c825f6d8acd,False,rn-iii-pilot-4b,1,10.0,try_yourself,5cb65dc7783fdcd893e39ac3e9a0eaad,300.0,3.0,1100.0,1050.0
135,642bdb6f5b5b9c825f6d8acd,False,rn-iii-pilot-4b,1,12.0,try_yourself,5cb65dc7783fdcd893e39ac3e9a0eaad,1050.0,4.0,1100.0,1050.0
136,642bdb6f5b5b9c825f6d8acd,False,rn-iii-pilot-4b,1,13.0,try_yourself,f8fa60dab58e7f8d327e920f750c2364,500.0,2.0,300.0,1450.0
137,642bdb6f5b5b9c825f6d8acd,False,rn-iii-pilot-4b,1,15.0,try_yourself,f8fa60dab58e7f8d327e920f750c2364,1250.0,4.0,300.0,1450.0
138,642bdb6f5b5b9c825f6d8acd,False,rn-iii-pilot-4b,1,17.0,try_yourself,5debc29265b15de1070aaf71d07462b3,600.0,1.0,800.0,1250.0
139,642bdb6f5b5b9c825f6d8acd,False,rn-iii-pilot-4b,1,19.0,try_yourself,5debc29265b15de1070aaf71d07462b3,650.0,2.0,800.0,1250.0
140,642bdb6f5b5b9c825f6d8acd,False,rn-iii-pilot-4b,1,20.0,try_yourself,452dcce8ad3c776dc7b840e595459643,900.0,1.0,800.0,850.0
141,642bdb6f5b5b9c825f6d8acd,False,rn-iii-pilot-4b,1,22.0,try_yourself,452dcce8ad3c776dc7b840e595459643,900.0,1.0,800.0,850.0
142,642bdb6f5b5b9c825f6d8acd,False,rn-iii-pilot-4b,1,4.0,individual,d58a6f4353d55cd37513da1f47c91ee1,1250.0,4.0,200.0,1250.0
143,642bdb6f5b5b9c825f6d8acd,False,rn-iii-pilot-4b,1,5.0,individual,1fc8bdb24b08c5259812ee6af2e38258,450.0,2.0,450.0,1250.0
144,642bdb6f5b5b9c825f6d8acd,False,rn-iii-pilot-4b,1,24.0,individual,600f5e414fe07c520376fd30ccbaf21e,850.0,1.0,800.0,1250.0
145,642bdb6f5b5b9c825f6d8acd,False,rn-iii-pilot-4b,1,25.0,individual,24fbb1a696f71d6e0d1b5108480f9264,800.0,0.0,800.0,1250.0
146,642bdb6f5b5b9c825f6d8acd,False,rn-iii-pilot-4b,1,26.0,individual,fcc2151138dbce0a9b300f186120e48d,400.0,2.0,400.0,1450.0
147,642bdb6f5b5b9c825f6d8acd,False,rn-iii-pilot-4b,1,27.0,individual,c84d0a5e63974f6319dadb1050d44ede,850.0,1.0,1200.0,1250.0
148,642bdb6f5b5b9c825f6d8acd,False,rn-iii-pilot-4b,1,29.0,demonstration,aee075bb502f66a59de3d50d93a74501,500.0,2.0,550.0,1650.0
149,642bdb6f5b5b9c825f6d8acd,False,rn-iii-pilot-4b,1,30.0,demonstration,b16ed687e3ad52a5cae0ddec6fc8f63c,750.0,1.0,800.0,1450.0
150,642bdb6f5b5b9c825f6d8ace,False,rn-iii-pilot-4b,1,10.0,try_yourself,5debc29265b15de1070aaf71d07462b3,250.0,1.0,800.0,1250.0
151,642bdb6f5b5b9c825f6d8ace,False,rn-iii-pilot-4b,1,12.0,try_yourself,5debc29265b15de1070aaf71d07462b3,1050.0,4.0,800.0,1250.0
152,642bdb6f5b5b9c825f6d8ace,False,rn-iii-pilot-4b,1,13.0,try_yourself,452dcce8ad3c776dc7b840e595459643,400.0,2.0,800.0,850.0
153,642bdb6f5b5b9c825f6d8ace,False,rn-iii-pilot-4b,1,15.0,try_yourself,452dcce8ad3c776dc7b840e595459643,850.0,4.0,800.0,850.0
154,642bdb6f5b5b9c825f6d8ace,False,rn-iii-pilot-4b,1,17.0,try_yourself,0a437e057d134feaa92ad2c2c3ab7c92,750.0,4.0,200.0,850.0
155,642bdb6f5b5b9c825f6d8ace,False,rn-iii-pilot-4b,1,19.0,try_yourself,0a437e057d134feaa92ad2c2c3ab7c92,850.0,4.0,200.0,850.0
156,642bdb6f5b5b9c825f6d8ace,False,rn-iii-pilot-4b,1,20.0,try_yourself,ab1c071995dfc4f83b2b412a124704eb,1250.0,4.0,1150.0,1450.0
157,642bdb6f5b5b9c825f6d8ace,False,rn-iii-pilot-4b,1,22.0,try_yourself,ab1c071995dfc4f83b2b412a124704eb,1050.0,2.0,1150.0,1450.0
158,642bdb6f5b5b9c825f6d8ace,False,rn-iii-pilot-4b,1,4.0,individual,cce37bd21fb80f3cbaa7b58455355eae,500.0,2.0,800.0,1050.0
159,642bdb6f5b5b9c825f6d8ace,False,rn-iii-pilot-4b,1,5.0,individual,eed2f27f6258d3970134da1184f6dc75,600.0,4.0,800.0,1250.0
160,642bdb6f5b5b9c825f6d8ace,False,rn-iii-pilot-4b,1,24.0,individual,fc144db7b177febc913f9005050cb09a,1250.0,4.0,1600.0,1250.0
