session_id,session_name,replication_idx,condition,generation,within_generation_idx,started_at,time_spend,expired,replaced,ai_player,simulated_subject,advisor,player_score
65c114fd8cd48a6772842768,Rep 0 - Gen 3 - wo_ai - 11 - Human,0,wo_ai,3,11,2024-02-05T17:05:40.832000,PT22S,False,False,False,False,65c114f98cd48a677284275b,1700
65c114fd8cd48a6772842769,Rep 0 - Gen 3 - wo_ai - 12 - Human,0,wo_ai,3,12,2024-02-05T17:05:25.699000,PT22S,False,False,False,False,65c114f98cd48a6772842755,1575
65c114fd8cd48a677284276a,Rep 0 - Gen 3 - wo_ai - 13 - Human,0,wo_ai,3,13,2024-02-05T17:05:40.654000,PT21S,False,False,False,False,65c114f98cd48a677284275b,1475
65c114fe8cd48a677284276b,Rep 0 - Gen 3 - wo_ai - 14 - Human,0,wo_ai,3,14,2024-02-05T17:05:29.432000,PT22S,False,False,False,False,65c114f98cd48a677284275b,1700
65c114fe8cd48a677284276c,Rep 0 - Gen 3 - wo_ai - 15 - Human,0,wo_ai,3,15,2024-02-05T17:05:45.718000,PT20S,False,False,False,False,65c114f98cd48a677284275b,1800
65c115018cd48a677284276d,Rep 0 - Gen 4 - w_ai - 0 - Human,0,w_ai,4,0,2024-02-05T17:06:11.019000,PT17S,False,False,False,False,65c114fd8cd48a677284275d,2650
65c115018cd48a677284276e,Rep 0 - Gen 4 - w_ai - 1 - Human,0,w_ai,4,1,2024-02-05T17:06:36.044000,PT17S,False,False,False,False,65c114fd8cd48a677284275e,950
65c115018cd48a677284276f,Rep 0 - Gen 4 - w_ai - 2 - Human,0,w_ai,4,2,2024-02-05T17:06:14.373000,PT20S,False,False,False,False,65c114fd8cd48a677284275e,1500
65c115018cd48a6772842770,Rep 0 - Gen 4 - w_ai - 3 - Human,0,w_ai,4,3,2024-02-05T17:06:15.676000,PT18S,False,False,False,False,65c114fd8cd48a6772842761,925
65c115018cd48a6772842771,Rep 0 - Gen 4 - w_ai - 4 - Human,0,w_ai,4,4,2024-02-05T17:06:11.835000,PT18S,False,False,False,False,65c114fd8cd48a677284275e,2650
65c115018cd48a6772842772,Rep 0 - Gen 4 - w_ai - 5 - Human,0,w_ai,4,5,2024-02-05T17:06:30.276000,PT19S,False,False,False,False,65c114fd8cd48a677284275d,1825
65c115018cd48a6772842773,Rep 0 - Gen 4 - w_ai - 6 - Human,0,w_ai,4,6,2024-02-05T17:06:28.735000,PT20S,False,False,False,False,65c114fd8cd48a677284275d,2650
65c115018cd48a6772842774,Rep 0 - Gen 4 - w_ai - 7 - Human,0,w_ai,4,7,2024-02-05T17:06:30.936000,PT18S,False,False,False,False,65c114fd8cd48a677284275d,1475
65c115018cd48a6772842775,Rep 0 - Gen 4 - wo_ai - 8 - Human,0,wo_ai,4,8,2024-02-05T17:06:30.895000,PT18S,False,False,False,False,65c114fe8cd48a677284276c,1650
65c115018cd48a6772842776,Rep 0 - Gen 4 - wo_ai - 9 - Human,0,wo_ai,4,9,2024-02-05T17:06:32.845000,PT19S,False,False,False,False,65c114fe8cd48a677284276c,1700
65c115018cd48a6772842777,Rep 0 - Gen 4 - wo_ai - 10 - Human,0,wo_ai,4,10,2024-02-05T17:06:08.914000,PT16S,False,False,False,False,65c114fe8cd48a677284276c,1425
65c115018cd48a6772842778,Rep 0 - Gen 4 - wo_ai - 11 - Human,0,wo_ai,4,11,2024-02-05T17:06:10.586000,PT16S,False,False,False,False,65c114fe8cd48a677284276c,1500
65c115018cd48a6772842779,Rep 0 - Gen 4 - wo_ai - 12 - Human,0,wo_ai,4,12,2024-02-05T17:06:09.988000,PT16S,False,False,False,False,65c114fd8cd48a6772842768,1575
65c115018cd48a677284277a,Rep 0 - Gen 4 - wo_ai - 13 - Human,0,wo_ai,4,13,2024-02-05T17:06:11.514000,PT17S,False,False,False,False,65c114fd8cd48a6772842768,825
65c115018cd48a677284277b,Rep 0 - Gen 4 - wo_ai - 14 - Human,0,wo_ai,4,14,2024-02-05T17:06:36.156000,PT17S,False,False,False,False,65c114fe8cd48a677284276c,1525
65c115018cd48a677284277c,Rep 0 - Gen 4 - wo_ai - 15 - Human,0,wo_ai,4,15,2024-02-05T17:06:27.094000,PT20S,False,False,False,False,65c114fd8cd48a6772842768,1550
