,expName,sessionId,trialId,trialType,duration
79,rn-iii-pilot-5b,647732aa8664fd383a5bfc29,27,written_strategy,1
80,rn-iii-pilot-5b,647732b28664fd383a5bfc2a,4,individual,41
81,rn-iii-pilot-5b,647732b28664fd383a5bfc2a,5,individual,16
82,rn-iii-pilot-5b,647732b28664fd383a5bfc2a,6,written_strategy,59
83,rn-iii-pilot-5b,647732b28664fd383a5bfc2a,10,try_yourself,60
84,rn-iii-pilot-5b,647732b28664fd383a5bfc2a,12,try_yourself,31
85,rn-iii-pilot-5b,647732b28664fd383a5bfc2a,13,try_yourself,22
86,rn-iii-pilot-5b,647732b28664fd383a5bfc2a,15,try_yourself,25
87,rn-iii-pilot-5b,647732b28664fd383a5bfc2a,16,try_yourself,19
88,rn-iii-pilot-5b,647732b28664fd383a5bfc2a,18,try_yourself,19
89,rn-iii-pilot-5b,647732b28664fd383a5bfc2a,19,try_yourself,19
90,rn-iii-pilot-5b,647732b28664fd383a5bfc2a,21,try_yourself,17
91,rn-iii-pilot-5b,647732b28664fd383a5bfc2a,23,individual,17
92,rn-iii-pilot-5b,647732b28664fd383a5bfc2a,24,individual,20
93,rn-iii-pilot-5b,647732b28664fd383a5bfc2a,25,individual,19
94,rn-iii-pilot-5b,647732b28664fd383a5bfc2a,26,individual,26
95,rn-iii-pilot-5b,647732b28664fd383a5bfc2a,27,written_strategy,17
96,rn-iii-pilot-5b,647732c38664fd383a5bfc2b,4,individual,40
97,rn-iii-pilot-5b,647732c38664fd383a5bfc2b,5,individual,39
98,rn-iii-pilot-5b,647732c38664fd383a5bfc2b,6,written_strategy,15
99,rn-iii-pilot-5b,647732c38664fd383a5bfc2b,10,try_yourself,58
100,rn-iii-pilot-5b,647732c38664fd383a5bfc2b,12,try_yourself,38
101,rn-iii-pilot-5b,647732c38664fd383a5bfc2b,13,try_yourself,43
102,rn-iii-pilot-5b,647732c38664fd383a5bfc2b,15,try_yourself,45
103,rn-iii-pilot-5b,647732c38664fd383a5bfc2b,16,try_yourself,33
104,rn-iii-pilot-5b,647732c38664fd383a5bfc2b,18,try_yourself,31
105,rn-iii-pilot-5b,647732c38664fd383a5bfc2b,19,try_yourself,34
106,rn-iii-pilot-5b,647732c38664fd383a5bfc2b,21,try_yourself,31
107,rn-iii-pilot-5b,647732c38664fd383a5bfc2b,23,individual,36
108,rn-iii-pilot-5b,647732c38664fd383a5bfc2b,24,individual,25
109,rn-iii-pilot-5b,647732c38664fd383a5bfc2b,25,individual,39
110,rn-iii-pilot-5b,647732c38664fd383a5bfc2b,26,individual,32
111,rn-iii-pilot-5b,647732c38664fd383a5bfc2b,27,written_strategy,15
112,rn-iii-pilot-5b,647732db8664fd383a5bfc2c,4,individual,34
113,rn-iii-pilot-5b,647732db8664fd383a5bfc2c,5,individual,26
114,rn-iii-pilot-5b,647732db8664fd383a5bfc2c,6,written_strategy,50
115,rn-iii-pilot-5b,647732db8664fd383a5bfc2c,10,try_yourself,31
116,rn-iii-pilot-5b,647732db8664fd383a5bfc2c,12,try_yourself,45
117,rn-iii-pilot-5b,647732db8664fd383a5bfc2c,13,try_yourself,45
118,rn-iii-pilot-5b,647732db8664fd383a5bfc2c,15,try_yourself,27
119,rn-iii-pilot-5b,647732db8664fd383a5bfc2c,16,try_yourself,46
120,rn-iii-pilot-5b,647732db8664fd383a5bfc2c,18,try_yourself,25
121,rn-iii-pilot-5b,647732db8664fd383a5bfc2c,19,try_yourself,40
122,rn-iii-pilot-5b,647732db8664fd383a5bfc2c,21,try_yourself,19
123,rn-iii-pilot-5b,647732db8664fd383a5bfc2c,23,individual,41
124,rn-iii-pilot-5b,647732db8664fd383a5bfc2c,24,individual,25
125,rn-iii-pilot-5b,647732db8664fd383a5bfc2c,25,individual,23
126,rn-iii-pilot-5b,647732db8664fd383a5bfc2c,26,individual,17
127,rn-iii-pilot-5b,647732db8664fd383a5bfc2c,27,written_strategy,29
128,rn-iii-pilot-5b,647732f78664fd383a5bfc2e,4,individual,18
129,rn-iii-pilot-5b,647732f78664fd383a5bfc2e,5,individual,11
130,rn-iii-pilot-5b,647732f78664fd383a5bfc2e,6,written_strategy,28
131,rn-iii-pilot-5b,647732f78664fd383a5bfc2e,10,try_yourself,38
132,rn-iii-pilot-5b,647732f78664fd383a5bfc2e,12,try_yourself,42
133,rn-iii-pilot-5b,647732f78664fd383a5bfc2e,13,try_yourself,41
134,rn-iii-pilot-5b,647732f78664fd383a5bfc2e,15,try_yourself,16
135,rn-iii-pilot-5b,647732f78664fd383a5bfc2e,16,try_yourself,32
136,rn-iii-pilot-5b,647732f78664fd383a5bfc2e,18,try_yourself,11
137,rn-iii-pilot-5b,647732f78664fd383a5bfc2e,19,try_yourself,17
138,rn-iii-pilot-5b,647732f78664fd383a5bfc2e,21,try_yourself,14
139,rn-iii-pilot-5b,647732f78664fd383a5bfc2e,23,individual,16
140,rn-iii-pilot-5b,647732f78664fd383a5bfc2e,24,individual,36
141,rn-iii-pilot-5b,647732f78664fd383a5bfc2e,25,individual,21
142,rn-iii-pilot-5b,647732f78664fd383a5bfc2e,26,individual,30
143,rn-iii-pilot-5b,647732f78664fd383a5bfc2e,27,written_strategy,33
144,rn-iii-pilot-5b,647733858664fd383a5bfc2f,4,individual,40
145,rn-iii-pilot-5b,647733858664fd383a5bfc2f,5,individual,30
146,rn-iii-pilot-5b,647733858664fd383a5bfc2f,6,written_strategy,21
147,rn-iii-pilot-5b,647733858664fd383a5bfc2f,10,try_yourself,33
148,rn-iii-pilot-5b,647733858664fd383a5bfc2f,12,try_yourself,20
149,rn-iii-pilot-5b,647733858664fd383a5bfc2f,13,try_yourself,29
150,rn-iii-pilot-5b,647733858664fd383a5bfc2f,15,try_yourself,28
151,rn-iii-pilot-5b,647733858664fd383a5bfc2f,16,try_yourself,30
152,rn-iii-pilot-5b,647733858664fd383a5bfc2f,18,try_yourself,16
153,rn-iii-pilot-5b,647733858664fd383a5bfc2f,19,try_yourself,35
154,rn-iii-pilot-5b,647733858664fd383a5bfc2f,21,try_yourself,18
155,rn-iii-pilot-5b,647733858664fd383a5bfc2f,23,individual,36
156,rn-iii-pilot-5b,647733858664fd383a5bfc2f,24,individual,15
157,rn-iii-pilot-5b,647733858664fd383a5bfc2f,25,individual,29
158,rn-iii-pilot-5b,647733858664fd383a5bfc2f,26,individual,15
159,rn-iii-pilot-5b,647733858664fd383a5bfc2f,27,written_strategy,7
160,rn-iii-pilot-5b,647732a48664fd383a5bfc26,4,individual,36
161,rn-iii-pilot-5b,647732a48664fd383a5bfc26,5,individual,29
162,rn-iii-pilot-5b,647732a48664fd383a5bfc26,6,written_strategy,59
163,rn-iii-pilot-5b,647732a48664fd383a5bfc26,10,try_yourself,61
164,rn-iii-pilot-5b,647732a48664fd383a5bfc26,12,try_yourself,43
165,rn-iii-pilot-5b,647732a48664fd383a5bfc26,13,try_yourself,42
166,rn-iii-pilot-5b,647732a48664fd383a5bfc26,15,try_yourself,24
167,rn-iii-pilot-5b,647732a48664fd383a5bfc26,16,try_yourself,31
168,rn-iii-pilot-5b,647732a48664fd383a5bfc26,18,try_yourself,14
169,rn-iii-pilot-5b,647732a48664fd383a5bfc26,19,try_yourself,25
170,rn-iii-pilot-5b,647732a48664fd383a5bfc26,21,try_yourself,18
171,rn-iii-pilot-5b,647732a48664fd383a5bfc26,23,individual,15
172,rn-iii-pilot-5b,647732a48664fd383a5bfc26,24,individual,31
173,rn-iii-pilot-5b,647732a48664fd383a5bfc26,25,individual,25
174,rn-iii-pilot-5b,647732a48664fd383a5bfc26,26,individual,33
175,rn-iii-pilot-5b,647732a48664fd383a5bfc26,27,written_strategy,65
176,rn-iii-pilot-5c,649d98f9d98de2a0b3c501c4,4,individual,39
177,rn-iii-pilot-5c,649d98f9d98de2a0b3c501c4,5,individual,39
178,rn-iii-pilot-5c,649d98f9d98de2a0b3c501c4,6,written_strategy,17
179,rn-iii-pilot-5c,649d98f9d98de2a0b3c501c4,10,try_yourself,39
180,rn-iii-pilot-5c,649d98f9d98de2a0b3c501c4,12,try_yourself,15
181,rn-iii-pilot-5c,649d98f9d98de2a0b3c501c4,13,try_yourself,26
182,rn-iii-pilot-5c,649d98f9d98de2a0b3c501c4,15,try_yourself,13
183,rn-iii-pilot-5c,649d98f9d98de2a0b3c501c4,16,try_yourself,25
184,rn-iii-pilot-5c,649d98f9d98de2a0b3c501c4,18,try_yourself,27
185,rn-iii-pilot-5c,649d98f9d98de2a0b3c501c4,19,try_yourself,31
186,rn-iii-pilot-5c,649d98f9d98de2a0b3c501c4,21,try_yourself,16
187,rn-iii-pilot-5c,649d98f9d98de2a0b3c501c4,23,individual,18
188,rn-iii-pilot-5c,649d98f9d98de2a0b3c501c4,24,individual,21
189,rn-iii-pilot-5c,649d98f9d98de2a0b3c501c4,25,individual,15
190,rn-iii-pilot-5c,649d98f9d98de2a0b3c501c4,26,individual,15
191,rn-iii-pilot-5c,649d98f9d98de2a0b3c501c4,27,written_strategy,14
192,rn-iii-pilot-5c,649d98fcd98de2a0b3c501c6,4,individual,30
193,rn-iii-pilot-5c,649d98fcd98de2a0b3c501c6,5,individual,28
194,rn-iii-pilot-5c,649d98fcd98de2a0b3c501c6,6,written_strategy,29
195,rn-iii-pilot-5c,649d98fcd98de2a0b3c501c6,10,try_yourself,36
196,rn-iii-pilot-5c,649d98fcd98de2a0b3c501c6,12,try_yourself,40
197,rn-iii-pilot-5c,649d98fcd98de2a0b3c501c6,13,try_yourself,31
198,rn-iii-pilot-5c,649d98fcd98de2a0b3c501c6,15,try_yourself,26
199,rn-iii-pilot-5c,649d98fcd98de2a0b3c501c6,16,try_yourself,38
200,rn-iii-pilot-5c,649d98fcd98de2a0b3c501c6,18,try_yourself,29
201,rn-iii-pilot-5c,649d98fcd98de2a0b3c501c6,19,try_yourself,29
202,rn-iii-pilot-5c,649d98fcd98de2a0b3c501c6,21,try_yourself,15
203,rn-iii-pilot-5c,649d98fcd98de2a0b3c501c6,23,individual,21
204,rn-iii-pilot-5c,649d98fcd98de2a0b3c501c6,24,individual,27
205,rn-iii-pilot-5c,649d98fcd98de2a0b3c501c6,25,individual,22
206,rn-iii-pilot-5c,649d98fcd98de2a0b3c501c6,26,individual,22
207,rn-iii-pilot-5c,649d98fcd98de2a0b3c501c6,27,written_strategy,44
208,rn-iii-pilot-5c,649d98fcd98de2a0b3c501c7,4,individual,32
209,rn-iii-pilot-5c,649d98fcd98de2a0b3c501c7,5,individual,29
210,rn-iii-pilot-5c,649d98fcd98de2a0b3c501c7,6,written_strategy,9
211,rn-iii-pilot-5c,649d98fcd98de2a0b3c501c7,10,try_yourself,48
212,rn-iii-pilot-5c,649d98fcd98de2a0b3c501c7,12,try_yourself,26
213,rn-iii-pilot-5c,649d98fcd98de2a0b3c501c7,13,try_yourself,25
214,rn-iii-pilot-5c,649d98fcd98de2a0b3c501c7,15,try_yourself,20
215,rn-iii-pilot-5c,649d98fcd98de2a0b3c501c7,16,try_yourself,39
216,rn-iii-pilot-5c,649d98fcd98de2a0b3c501c7,18,try_yourself,29
217,rn-iii-pilot-5c,649d98fcd98de2a0b3c501c7,19,try_yourself,34
218,rn-iii-pilot-5c,649d98fcd98de2a0b3c501c7,21,try_yourself,26
219,rn-iii-pilot-5c,649d98fcd98de2a0b3c501c7,23,individual,33
220,rn-iii-pilot-5c,649d98fcd98de2a0b3c501c7,24,individual,17
221,rn-iii-pilot-5c,649d98fcd98de2a0b3c501c7,25,individual,27
222,rn-iii-pilot-5c,649d98fcd98de2a0b3c501c7,26,individual,20
223,rn-iii-pilot-5c,649d98fcd98de2a0b3c501c7,27,written_strategy,2
224,rn-iii-pilot-5c,649d9908d98de2a0b3c501c8,4,individual,39
225,rn-iii-pilot-5c,649d9908d98de2a0b3c501c8,5,individual,37
226,rn-iii-pilot-5c,649d9908d98de2a0b3c501c8,6,written_strategy,45
227,rn-iii-pilot-5c,649d9908d98de2a0b3c501c8,10,try_yourself,48
228,rn-iii-pilot-5c,649d9908d98de2a0b3c501c8,12,try_yourself,40
229,rn-iii-pilot-5c,649d9908d98de2a0b3c501c8,13,try_yourself,33
230,rn-iii-pilot-5c,649d9908d98de2a0b3c501c8,15,try_yourself,21
231,rn-iii-pilot-5c,649d9908d98de2a0b3c501c8,16,try_yourself,26
232,rn-iii-pilot-5c,649d9908d98de2a0b3c501c8,18,try_yourself,34
233,rn-iii-pilot-5c,649d9908d98de2a0b3c501c8,19,try_yourself,39
234,rn-iii-pilot-5c,649d9908d98de2a0b3c501c8,21,try_yourself,20
235,rn-iii-pilot-5c,649d9908d98de2a0b3c501c8,23,individual,22
236,rn-iii-pilot-5c,649d9908d98de2a0b3c501c8,24,individual,37
237,rn-iii-pilot-5c,649d9908d98de2a0b3c501c8,25,individual,25
238,rn-iii-pilot-5c,649d9908d98de2a0b3c501c8,26,individual,19
239,rn-iii-pilot-5c,649d9908d98de2a0b3c501c8,27,written_strategy,21
240,rn-iii-pilot-5c,649d990dd98de2a0b3c501c9,4,individual,33
241,rn-iii-pilot-5c,649d990dd98de2a0b3c501c9,5,individual,36
242,rn-iii-pilot-5c,649d990dd98de2a0b3c501c9,6,written_strategy,133
243,rn-iii-pilot-5c,649d990dd98de2a0b3c501c9,10,try_yourself,27
244,rn-iii-pilot-5c,649d990dd98de2a0b3c501c9,12,try_yourself,28
245,rn-iii-pilot-5c,649d990dd98de2a0b3c501c9,13,try_yourself,39
246,rn-iii-pilot-5c,649d990dd98de2a0b3c501c9,15,try_yourself,34
247,rn-iii-pilot-5c,649d990dd98de2a0b3c501c9,16,try_yourself,31
248,rn-iii-pilot-5c,649d990dd98de2a0b3c501c9,18,try_yourself,32
249,rn-iii-pilot-5c,649d990dd98de2a0b3c501c9,19,try_yourself,35
250,rn-iii-pilot-5c,649d990dd98de2a0b3c501c9,21,try_yourself,19
251,rn-iii-pilot-5c,649d990dd98de2a0b3c501c9,23,individual,17
252,rn-iii-pilot-5c,649d990dd98de2a0b3c501c9,24,individual,23
253,rn-iii-pilot-5c,649d990dd98de2a0b3c501c9,25,individual,21
254,rn-iii-pilot-5c,649d990dd98de2a0b3c501c9,26,individual,29
255,rn-iii-pilot-5c,649d990dd98de2a0b3c501c9,27,written_strategy,57
256,rn-iii-pilot-5c,649d9921d98de2a0b3c501cb,4,individual,39
257,rn-iii-pilot-5c,649d9921d98de2a0b3c501cb,5,individual,39
258,rn-iii-pilot-5c,649d9921d98de2a0b3c501cb,6,written_strategy,1
259,rn-iii-pilot-5c,649d9921d98de2a0b3c501cb,10,try_yourself,52
260,rn-iii-pilot-5c,649d9921d98de2a0b3c501cb,12,try_yourself,68
261,rn-iii-pilot-5c,649d9921d98de2a0b3c501cb,13,try_yourself,67
262,rn-iii-pilot-5c,649d9921d98de2a0b3c501cb,15,try_yourself,37
263,rn-iii-pilot-5c,649d9921d98de2a0b3c501cb,16,try_yourself,39
264,rn-iii-pilot-5c,649d9921d98de2a0b3c501cb,18,try_yourself,24
265,rn-iii-pilot-5c,649d9921d98de2a0b3c501cb,19,try_yourself,29
266,rn-iii-pilot-5c,649d9921d98de2a0b3c501cb,21,try_yourself,19
267,rn-iii-pilot-5c,649d9921d98de2a0b3c501cb,23,individual,18
268,rn-iii-pilot-5c,649d9921d98de2a0b3c501cb,24,individual,36
269,rn-iii-pilot-5c,649d9921d98de2a0b3c501cb,25,individual,27
270,rn-iii-pilot-5c,649d9921d98de2a0b3c501cb,26,individual,39
271,rn-iii-pilot-5c,649d9921d98de2a0b3c501cb,27,written_strategy,9
272,rn-iii-pilot-5c,649d9939d98de2a0b3c501cc,4,individual,39
273,rn-iii-pilot-5c,649d9939d98de2a0b3c501cc,5,individual,39
274,rn-iii-pilot-5c,649d9939d98de2a0b3c501cc,6,written_strategy,47
275,rn-iii-pilot-5c,649d9939d98de2a0b3c501cc,10,try_yourself,43
276,rn-iii-pilot-5c,649d9939d98de2a0b3c501cc,12,try_yourself,33
277,rn-iii-pilot-5c,649d9939d98de2a0b3c501cc,13,try_yourself,27
278,rn-iii-pilot-5c,649d9939d98de2a0b3c501cc,15,try_yourself,23
279,rn-iii-pilot-5c,649d9939d98de2a0b3c501cc,16,try_yourself,25
280,rn-iii-pilot-5c,649d9939d98de2a0b3c501cc,18,try_yourself,24
281,rn-iii-pilot-5c,649d9939d98de2a0b3c501cc,19,try_yourself,39
282,rn-iii-pilot-5c,649d9939d98de2a0b3c501cc,21,try_yourself,23
283,rn-iii-pilot-5c,649d9939d98de2a0b3c501cc,23,individual,25
284,rn-iii-pilot-5c,649d9939d98de2a0b3c501cc,24,individual,19
285,rn-iii-pilot-5c,649d9939d98de2a0b3c501cc,25,individual,28
286,rn-iii-pilot-5c,649d9939d98de2a0b3c501cc,26,individual,25
287,rn-iii-pilot-5c,649d9939d98de2a0b3c501cc,27,written_strategy,33
288,rn-iii-pilot-5c,649d994bd98de2a0b3c501cd,4,individual,25
289,rn-iii-pilot-5c,649d994bd98de2a0b3c501cd,5,individual,22
290,rn-iii-pilot-5c,649d994bd98de2a0b3c501cd,6,written_strategy,0
291,rn-iii-pilot-5c,649d994bd98de2a0b3c501cd,10,try_yourself,26
292,rn-iii-pilot-5c,649d994bd98de2a0b3c501cd,12,try_yourself,16
293,rn-iii-pilot-5c,649d994bd98de2a0b3c501cd,13,try_yourself,27
294,rn-iii-pilot-5c,649d994bd98de2a0b3c501cd,15,try_yourself,16
295,rn-iii-pilot-5c,649d994bd98de2a0b3c501cd,16,try_yourself,17
296,rn-iii-pilot-5c,649d994bd98de2a0b3c501cd,18,try_yourself,18
297,rn-iii-pilot-5c,649d994bd98de2a0b3c501cd,19,try_yourself,23
298,rn-iii-pilot-5c,649d994bd98de2a0b3c501cd,21,try_yourself,18
299,rn-iii-pilot-5c,649d994bd98de2a0b3c501cd,23,individual,18
300,rn-iii-pilot-5c,649d994bd98de2a0b3c501cd,24,individual,14
301,rn-iii-pilot-5c,649d994bd98de2a0b3c501cd,25,individual,18
302,rn-iii-pilot-5c,649d994bd98de2a0b3c501cd,26,individual,25
303,rn-iii-pilot-5c,649d994bd98de2a0b3c501cd,27,written_strategy,29
304,rn-iii-pilot-5c,649d9adfd98de2a0b3c501ce,4,individual,14
305,rn-iii-pilot-5c,649d9adfd98de2a0b3c501ce,5,individual,15
306,rn-iii-pilot-5c,649d9adfd98de2a0b3c501ce,6,written_strategy,3
307,rn-iii-pilot-5c,649d9adfd98de2a0b3c501ce,10,try_yourself,22
308,rn-iii-pilot-5c,649d9adfd98de2a0b3c501ce,12,try_yourself,31
309,rn-iii-pilot-5c,649d9adfd98de2a0b3c501ce,13,try_yourself,22
310,rn-iii-pilot-5c,649d9adfd98de2a0b3c501ce,15,try_yourself,26
311,rn-iii-pilot-5c,649d9adfd98de2a0b3c501ce,16,try_yourself,23
312,rn-iii-pilot-5c,649d9adfd98de2a0b3c501ce,18,try_yourself,2
313,rn-iii-pilot-5c,649d9adfd98de2a0b3c501ce,19,try_yourself,14
314,rn-iii-pilot-5c,649d9adfd98de2a0b3c501ce,21,try_yourself,9
315,rn-iii-pilot-5c,649d9adfd98de2a0b3c501ce,23,individual,21
316,rn-iii-pilot-5c,649d9adfd98de2a0b3c501ce,24,individual,14
317,rn-iii-pilot-5c,649d9adfd98de2a0b3c501ce,25,individual,21
318,rn-iii-pilot-5c,649d9adfd98de2a0b3c501ce,26,individual,13
319,rn-iii-pilot-5c,649d9adfd98de2a0b3c501ce,27,written_strategy,33
320,rn-iii-pilot-5c,649d9b8cd98de2a0b3c501cf,4,individual,27
321,rn-iii-pilot-5c,649d9b8cd98de2a0b3c501cf,5,individual,24
322,rn-iii-pilot-5c,649d9b8cd98de2a0b3c501cf,6,written_strategy,52
323,rn-iii-pilot-5c,649d9b8cd98de2a0b3c501cf,10,try_yourself,38
324,rn-iii-pilot-5c,649d9b8cd98de2a0b3c501cf,12,try_yourself,27
325,rn-iii-pilot-5c,649d9b8cd98de2a0b3c501cf,13,try_yourself,33
326,rn-iii-pilot-5c,649d9b8cd98de2a0b3c501cf,15,try_yourself,23
327,rn-iii-pilot-5c,649d9b8cd98de2a0b3c501cf,16,try_yourself,24
328,rn-iii-pilot-5c,649d9b8cd98de2a0b3c501cf,18,try_yourself,25
329,rn-iii-pilot-5c,649d9b8cd98de2a0b3c501cf,19,try_yourself,37
330,rn-iii-pilot-5c,649d9b8cd98de2a0b3c501cf,21,try_yourself,24
331,rn-iii-pilot-5c,649d9b8cd98de2a0b3c501cf,23,individual,23
332,rn-iii-pilot-5c,649d9b8cd98de2a0b3c501cf,24,individual,27
333,rn-iii-pilot-5c,649d9b8cd98de2a0b3c501cf,25,individual,17
334,rn-iii-pilot-5c,649d9b8cd98de2a0b3c501cf,26,individual,18
335,rn-iii-pilot-5c,649d9b8cd98de2a0b3c501cf,27,written_strategy,58
336,rn-iii-pilot-5a,649d8eb2d98de2a0b3c501a1,4,individual,31
337,rn-iii-pilot-5a,649d8eb2d98de2a0b3c501a1,5,individual,25
338,rn-iii-pilot-5a,649d8eb2d98de2a0b3c501a1,6,individual,30
339,rn-iii-pilot-5a,649d8eb2d98de2a0b3c501a1,7,individual,39
340,rn-iii-pilot-5a,649d8eb2d98de2a0b3c501a1,8,individual,29
341,rn-iii-pilot-5a,649d8eb2d98de2a0b3c501a1,9,individual,29
342,rn-iii-pilot-5a,649d8eb2d98de2a0b3c501a1,10,individual,24
343,rn-iii-pilot-5a,649d8eb2d98de2a0b3c501a1,11,individual,39
344,rn-iii-pilot-5a,649d8eb2d98de2a0b3c501a1,12,individual,24
