,networkId,expectedAIReward,expectedMyopicReward
94,bdc79c1a5b0d97f04205011a6fc14e1c,1250,800
95,9d26854a8c06965ba27e45bbd597fb54,1150,700
96,065985201c78a293d240bde93008c28a,1450,0
97,508f37e2b4d2f2d2b281d4e84cdd0630,1250,400
98,4a36ab265d2cf9262b365e4cf875de0a,1450,200
99,07f93fbf9f77b8d3757188c4b5a91c17,1250,700
100,4eede304e151dc6c32f6cab0c086e55f,850,400
101,4eede304e151dc6c32f6cab0c086e55f,850,400
102,4eede304e151dc6c32f6cab0c086e55f,850,400
103,83561584e90d9418610d10c35f3e48db,1050,800
104,83561584e90d9418610d10c35f3e48db,1050,800
105,83561584e90d9418610d10c35f3e48db,1050,800
106,3fdaaa0ec51e3b2ac249febc76c6f3b0,1050,0
107,3fdaaa0ec51e3b2ac249febc76c6f3b0,1050,0
108,3fdaaa0ec51e3b2ac249febc76c6f3b0,1050,0
109,cfa4c9fbf3bddae733a97ec85cb6adcb,1050,400
110,cfa4c9fbf3bddae733a97ec85cb6adcb,1050,400
111,cfa4c9fbf3bddae733a97ec85cb6adcb,1050,400
112,f73647ace0966101a7ed29649c5a023b,1450,700
113,ea8237dc67edc5a2827e24dcf2c314e9,1250,300
114,e10ec9e006a94ebe074e7fcc67dd82d6,1250,600
115,1114de04087d6745b8590118251d936a,1250,400
116,474f41ef91de47585261eef87412bd9f,1250,500
117,4f0437457d9c88ffda7209165e9a7ea9,1150,600
118,fcd2321b803a3f50d17d9eb8eb3d8d60,1250,500
119,fcd2321b803a3f50d17d9eb8eb3d8d60,1250,500
120,fcd2321b803a3f50d17d9eb8eb3d8d60,1250,500
121,da6ae447cc913350cf4eeffa6323d389,1250,500
122,da6ae447cc913350cf4eeffa6323d389,1250,500
123,da6ae447cc913350cf4eeffa6323d389,1250,500
124,dbde9c2d45af00af57a0c5b0bb88f927,1450,500
125,dbde9c2d45af00af57a0c5b0bb88f927,1450,500
126,dbde9c2d45af00af57a0c5b0bb88f927,1450,500
127,8a6779601f71eba3da3db2ed895799b0,1250,200
128,8a6779601f71eba3da3db2ed895799b0,1250,200
129,8a6779601f71eba3da3db2ed895799b0,1250,200
130,0241e5590cbd7d932e240501c5c94bdf,1250,400
131,700636a4aaf182f98a6af2cb3548059b,1050,700
132,2eaa428450343823641179844f8af085,1250,0
133,53d40dce7445729fc7d2d86cf0310ea7,1250,400
134,3472adf67e91e9213982a313ffa0734b,1450,200
135,34061ab74aba3606be37589b69f4096a,1250,300
136,fcd2321b803a3f50d17d9eb8eb3d8d60,1250,500
137,fcd2321b803a3f50d17d9eb8eb3d8d60,1250,500
138,fcd2321b803a3f50d17d9eb8eb3d8d60,1250,500
139,da6ae447cc913350cf4eeffa6323d389,1250,500
140,da6ae447cc913350cf4eeffa6323d389,1250,500
141,da6ae447cc913350cf4eeffa6323d389,1250,500
142,dbde9c2d45af00af57a0c5b0bb88f927,1450,500
143,dbde9c2d45af00af57a0c5b0bb88f927,1450,500
144,dbde9c2d45af00af57a0c5b0bb88f927,1450,500
145,8a6779601f71eba3da3db2ed895799b0,1250,200
146,8a6779601f71eba3da3db2ed895799b0,1250,200
147,8a6779601f71eba3da3db2ed895799b0,1250,200
148,47629ad672eb10d41e3765515eb79acf,1450,800
149,ef4854ce4a52f7966420f17b1fe4b9b8,850,400
150,4efea989abcd75425aff9d31c0f620f8,1150,400
151,4ccc9ad8f76b0d6a085cb145c754b3a8,850,400
152,ee624401245ca320b8631a9b89442db5,1250,500
153,1504fceff63e468f3e8b7e8f7776a0b1,1150,800
154,fcd2321b803a3f50d17d9eb8eb3d8d60,1250,500
155,fcd2321b803a3f50d17d9eb8eb3d8d60,1250,500
156,fcd2321b803a3f50d17d9eb8eb3d8d60,1250,500
157,da6ae447cc913350cf4eeffa6323d389,1250,500
158,da6ae447cc913350cf4eeffa6323d389,1250,500
159,da6ae447cc913350cf4eeffa6323d389,1250,500
160,dbde9c2d45af00af57a0c5b0bb88f927,1450,500
161,dbde9c2d45af00af57a0c5b0bb88f927,1450,500
162,dbde9c2d45af00af57a0c5b0bb88f927,1450,500
163,8a6779601f71eba3da3db2ed895799b0,1250,200
164,8a6779601f71eba3da3db2ed895799b0,1250,200
165,8a6779601f71eba3da3db2ed895799b0,1250,200
166,cb5a10bd0016e0d4d852ddd9d8e65baa,1050,0
167,a5f2cc55a4b1bd98fd32439deae82214,1250,500
168,ed352e4944b3c775cb4e21c68d05569d,1250,800
169,d0025048c913de3058247bdd0fdf4a44,1450,600
170,32f7cc69504bf7b248d669cf40b00f5c,1250,400
171,84dea1e3db12e43b79f5c66e6caa21b2,850,400
172,4eede304e151dc6c32f6cab0c086e55f,850,400
173,4eede304e151dc6c32f6cab0c086e55f,850,400
174,4eede304e151dc6c32f6cab0c086e55f,850,400
175,83561584e90d9418610d10c35f3e48db,1050,800
176,83561584e90d9418610d10c35f3e48db,1050,800
177,83561584e90d9418610d10c35f3e48db,1050,800
178,3fdaaa0ec51e3b2ac249febc76c6f3b0,1050,0
179,3fdaaa0ec51e3b2ac249febc76c6f3b0,1050,0
180,3fdaaa0ec51e3b2ac249febc76c6f3b0,1050,0
181,cfa4c9fbf3bddae733a97ec85cb6adcb,1050,400
182,cfa4c9fbf3bddae733a97ec85cb6adcb,1050,400
183,cfa4c9fbf3bddae733a97ec85cb6adcb,1050,400
184,90c0eb53d04fa98bdc516237ae0334d1,1250,800
185,2238e957a5fb92113927af18917abc91,1050,400
186,231fe8269683767897ffa7744873d9f3,1250,0
187,0c1dd7d8f9f0505f32327f8c6fae229e,1450,300
188,050ffcb2d49ff378db248d97c9c3f737,1250,400
189,1108b9c3f88509d3c37200ac577e5f4a,1250,0
190,fcd2321b803a3f50d17d9eb8eb3d8d60,1250,500
191,fcd2321b803a3f50d17d9eb8eb3d8d60,1250,500
192,fcd2321b803a3f50d17d9eb8eb3d8d60,1250,500
193,da6ae447cc913350cf4eeffa6323d389,1250,500
194,da6ae447cc913350cf4eeffa6323d389,1250,500
195,da6ae447cc913350cf4eeffa6323d389,1250,500
196,dbde9c2d45af00af57a0c5b0bb88f927,1450,500
197,dbde9c2d45af00af57a0c5b0bb88f927,1450,500
198,dbde9c2d45af00af57a0c5b0bb88f927,1450,500
199,8a6779601f71eba3da3db2ed895799b0,1250,200
200,8a6779601f71eba3da3db2ed895799b0,1250,200
201,8a6779601f71eba3da3db2ed895799b0,1250,200
202,8b47617847ce985ac54b5050c9b566fe,1050,500
203,d23e5c47f05f0c1861d707d278571d5d,1050,800
204,0b6c24029f7062fb1d0f6e64b0b6190b,1650,400
205,a4eb7d825493e2fef045ce11852be765,1150,600
206,35ce0696898bea4b9cca87d22989af77,1150,800
207,5da14d881b0c340ee36662da3a6fdd6a,1150,800
208,bb3920e78e75c99ad5d9c41148fa467a,1250,800
209,bb3920e78e75c99ad5d9c41148fa467a,1250,800
210,bb3920e78e75c99ad5d9c41148fa467a,1250,800
211,5650c3d08ab87265a4cb10ae816d3ab1,850,0
212,5650c3d08ab87265a4cb10ae816d3ab1,850,0
213,5650c3d08ab87265a4cb10ae816d3ab1,850,0
214,4ca824ffc37c4b7ebe34bb4ac8c3246b,1250,400
215,4ca824ffc37c4b7ebe34bb4ac8c3246b,1250,400
216,4ca824ffc37c4b7ebe34bb4ac8c3246b,1250,400
217,69827583432b47dbb069ec7e1cf8eb31,1650,500
218,69827583432b47dbb069ec7e1cf8eb31,1650,500
219,69827583432b47dbb069ec7e1cf8eb31,1650,500
220,50589e0feecf18fa931fe12fd7823977,1250,400
221,cae01dd02cc24031bcbf5cd9fabbdafc,1450,500
222,16c5e3f0213065d69fd49f78f4769810,1450,600
223,8c2843dda2f0c5841f6fa1930636f431,1250,100
224,61042ba11d4e6d3c044680dcd3d2fba1,1450,600
225,8fbd0c02566361b226dde82a6a456c10,850,600
226,ca31cff3722d3615f57c9f42b4054745,1250,400
227,ca31cff3722d3615f57c9f42b4054745,1250,400
228,ca31cff3722d3615f57c9f42b4054745,1250,400
229,f7b5d086b84dda88b955946de8266d55,1250,700
230,f7b5d086b84dda88b955946de8266d55,1250,700
231,f7b5d086b84dda88b955946de8266d55,1250,700
232,3ac4a2043352f0258606ac5c73e91398,1650,800
233,3ac4a2043352f0258606ac5c73e91398,1650,800
234,3ac4a2043352f0258606ac5c73e91398,1650,800
235,85118773586fa4b3845188824d8cdc12,1250,200
236,85118773586fa4b3845188824d8cdc12,1250,200
237,85118773586fa4b3845188824d8cdc12,1250,200
238,82fcdf7b437fdaa3eb27080ac48bea79,950,500
239,5704ec5fb535a1707ac0d14daee0a5ee,1650,700
240,cccdb70074b4d3447ec526ee9138a9ac,850,300
241,38cb158811f6b07ad7eac1dc60d4c964,1650,500
242,39119d062e50b33111b80dfc40cf55b1,1250,300
243,be6f2aec7597b3c768a2e52a0dc5c124,850,400
244,fcd2321b803a3f50d17d9eb8eb3d8d60,1250,500
245,fcd2321b803a3f50d17d9eb8eb3d8d60,1250,500
246,fcd2321b803a3f50d17d9eb8eb3d8d60,1250,500
247,da6ae447cc913350cf4eeffa6323d389,1250,500
248,da6ae447cc913350cf4eeffa6323d389,1250,500
249,da6ae447cc913350cf4eeffa6323d389,1250,500
250,dbde9c2d45af00af57a0c5b0bb88f927,1450,500
251,dbde9c2d45af00af57a0c5b0bb88f927,1450,500
252,dbde9c2d45af00af57a0c5b0bb88f927,1450,500
253,8a6779601f71eba3da3db2ed895799b0,1250,200
254,8a6779601f71eba3da3db2ed895799b0,1250,200
255,8a6779601f71eba3da3db2ed895799b0,1250,200
256,043e6946afedbdfe96a1b94b9c64bf63,1250,300
257,e6bf4b808a028478dc72d88458701bae,1650,0
258,2eb7dea0d8ad18c567ab048a707597e1,1250,200
259,c4b3f18b9ced69da6d451dfab4c4b966,1650,500
