,networkId,expectedAIReward,expectedMyopicReward
59,e8734b5b66bca9a8369582876f59eafe,1250,800
60,e9073951acef262498eac37b38155caf,1150,1000
61,282a6cc7486e263d2b0fee9e3f1972f7,1050,400
62,51edc36de506ff346ed262c1081554eb,1450,800
63,51edc36de506ff346ed262c1081554eb,1450,800
64,51edc36de506ff346ed262c1081554eb,1450,800
65,31d35353bbfefdb5c7596273e9615d25,1250,1000
66,31d35353bbfefdb5c7596273e9615d25,1250,1000
67,31d35353bbfefdb5c7596273e9615d25,1250,1000
68,6432e2a0cd8bcd98e8be048855473b47,850,600
69,6432e2a0cd8bcd98e8be048855473b47,850,600
70,6432e2a0cd8bcd98e8be048855473b47,850,600
71,3706dc98663f54690dbb9ea5c694ba5c,1450,1100
72,3706dc98663f54690dbb9ea5c694ba5c,1450,1100
73,3706dc98663f54690dbb9ea5c694ba5c,1450,1100
74,d34c336c4eb89dcdbf7822e604104c8d,1450,800
75,effdef11328d73c3c5fb806e1f13adc1,1250,1200
76,0f145ca3e4e5228d4e3449f685bb10b8,1250,400
77,0bddb988344c63b517199423b95804e4,1650,1500
78,1851eca6c4e1cf00a08ae8ca8318e252,1050,800
79,dfa200ad4c7fba141f3560310557f63f,1250,1200
80,5d7c38f6314a4ad3ae28ea51f832d6b5,1250,900
81,ef6faa2a7b3212e04fdf1a319b796812,1250,650
82,975ea289a849aed45e6c4ac4a9cad8e9,1450,1600
83,975ea289a849aed45e6c4ac4a9cad8e9,1450,1600
84,975ea289a849aed45e6c4ac4a9cad8e9,1450,1600
85,ffac4c7b6e9a1d6afaa0d18b45bd17a4,1250,550
86,ffac4c7b6e9a1d6afaa0d18b45bd17a4,1250,550
87,ffac4c7b6e9a1d6afaa0d18b45bd17a4,1250,550
88,772dadcc013c0b1c9d983020ef5d0b6e,1050,1100
89,772dadcc013c0b1c9d983020ef5d0b6e,1050,1100
90,772dadcc013c0b1c9d983020ef5d0b6e,1050,1100
91,a8abfb1f3cd12a69ab0a2f01fddbc0f8,1450,1200
92,a8abfb1f3cd12a69ab0a2f01fddbc0f8,1450,1200
93,a8abfb1f3cd12a69ab0a2f01fddbc0f8,1450,1200
94,23eec9f49d5651260877a2b0f926979a,1250,1200
95,268b96a55e3092c64316ab7dcb993406,1050,600
96,fbb1ccf568906e9b36f2f0dce5fe5d9f,1450,500
97,91cdbb8e2f9597586478fa053981cb26,1250,1000
98,28aacb8e9eff3a3e549c477497a0a57b,1250,1300
99,0a400e3d360694b0d15eb670d0cbf4a3,1050,200
100,dd33e76ce36532d66d6ae40164cc2235,1250,1300
101,03d27900534c8d5cf45d608815e61639,1250,1200
102,975ea289a849aed45e6c4ac4a9cad8e9,1450,1600
103,975ea289a849aed45e6c4ac4a9cad8e9,1450,1600
104,975ea289a849aed45e6c4ac4a9cad8e9,1450,1600
105,ffac4c7b6e9a1d6afaa0d18b45bd17a4,1250,550
106,ffac4c7b6e9a1d6afaa0d18b45bd17a4,1250,550
107,ffac4c7b6e9a1d6afaa0d18b45bd17a4,1250,550
108,42f21d9512905fdee902b69795f3de35,1250,600
109,42f21d9512905fdee902b69795f3de35,1250,600
110,42f21d9512905fdee902b69795f3de35,1250,600
111,e8734b5b66bca9a8369582876f59eafe,1250,800
112,e8734b5b66bca9a8369582876f59eafe,1250,800
113,e8734b5b66bca9a8369582876f59eafe,1250,800
114,dc8cf713b9c5aed18e6e65c78884ece4,1250,800
115,d4329f9d09e26255b7558ae1bb3500f4,1450,400
116,d0a1983cf5a191aeae23939165dc3c67,1050,300
117,ba32ac7f7714b924c1e4b44004b4c273,1450,1200
118,84aa64ecc9b04318af3e98f965f9b897,1450,400
119,771e6b8468e2e77f544b63d4de33dad2,1250,900
120,c83906ad4f596c0a823e4de788c2404d,1650,1100
121,0e64dec233622fb2b0a7c82bf7b9bb1f,1250,1100
122,975ea289a849aed45e6c4ac4a9cad8e9,1450,1600
123,975ea289a849aed45e6c4ac4a9cad8e9,1450,1600
124,975ea289a849aed45e6c4ac4a9cad8e9,1450,1600
125,ffac4c7b6e9a1d6afaa0d18b45bd17a4,1250,550
126,ffac4c7b6e9a1d6afaa0d18b45bd17a4,1250,550
127,ffac4c7b6e9a1d6afaa0d18b45bd17a4,1250,550
128,6432e2a0cd8bcd98e8be048855473b47,850,600
129,6432e2a0cd8bcd98e8be048855473b47,850,600
130,6432e2a0cd8bcd98e8be048855473b47,850,600
131,3706dc98663f54690dbb9ea5c694ba5c,1450,1100
132,3706dc98663f54690dbb9ea5c694ba5c,1450,1100
133,3706dc98663f54690dbb9ea5c694ba5c,1450,1100
134,2982eadd7289c898bd3abc510c94330d,1250,250
135,5ea5e6aef62c6857db6990a8955ebe62,1250,400
136,7844225719e3ebf6a2ddd97c7674256c,1650,800
137,b25cbf1a6c9fcc2202610a2c6d0a9677,850,800
138,6c40731a43cb4d173ab20f29d9484f0a,1050,1400
139,00ce9158e0402fba179f837d8fdabe1b,1250,650
140,7f75a5d863126faaf87cfbb1950f37df,1250,800
141,396a769fc7b9a1cd199fe20a1dd60cc3,1250,1000
142,6432e2a0cd8bcd98e8be048855473b47,850,600
143,6432e2a0cd8bcd98e8be048855473b47,850,600
144,6432e2a0cd8bcd98e8be048855473b47,850,600
145,3706dc98663f54690dbb9ea5c694ba5c,1450,1100
146,3706dc98663f54690dbb9ea5c694ba5c,1450,1100
147,3706dc98663f54690dbb9ea5c694ba5c,1450,1100
148,6432e2a0cd8bcd98e8be048855473b47,850,600
149,6432e2a0cd8bcd98e8be048855473b47,850,600
150,6432e2a0cd8bcd98e8be048855473b47,850,600
151,3706dc98663f54690dbb9ea5c694ba5c,1450,1100
152,3706dc98663f54690dbb9ea5c694ba5c,1450,1100
153,3706dc98663f54690dbb9ea5c694ba5c,1450,1100
154,f5d9fc0b1cf995ecf9962f126fe3b156,1050,600
155,a432d08d2e2a0d22a4efcc5762f09651,1050,1000
156,6ed5182068180c598b98642322910ff0,1650,300
157,b61897a0fbb034f08ec2b64bb6fe69ef,1050,1600
158,21ac73d60a89497fe434c394f41ad118,1250,1200
159,85b4a094c9dad0603bc5f32e73defe19,850,1200
160,9bea7eb62b55a08ef612a67888b55126,1050,800
161,e7381de84427aa5f84385a1a70ff8e2d,1050,400
162,51edc36de506ff346ed262c1081554eb,1450,800
163,51edc36de506ff346ed262c1081554eb,1450,800
164,51edc36de506ff346ed262c1081554eb,1450,800
165,31d35353bbfefdb5c7596273e9615d25,1250,1000
166,31d35353bbfefdb5c7596273e9615d25,1250,1000
167,31d35353bbfefdb5c7596273e9615d25,1250,1000
168,772dadcc013c0b1c9d983020ef5d0b6e,1050,1100
169,772dadcc013c0b1c9d983020ef5d0b6e,1050,1100
170,772dadcc013c0b1c9d983020ef5d0b6e,1050,1100
171,a8abfb1f3cd12a69ab0a2f01fddbc0f8,1450,1200
172,a8abfb1f3cd12a69ab0a2f01fddbc0f8,1450,1200
173,a8abfb1f3cd12a69ab0a2f01fddbc0f8,1450,1200
174,1fc8bdb24b08c5259812ee6af2e38258,1250,450
175,2a156e09cfb8d47f31059e2640a4b467,1450,800
176,98ce296aabab9bf7a1731a5cebf0ebd3,1450,0
177,fa7a8ccf19ebcb054284ef969f3140e3,1250,1200
178,f1b3623cd1a9641d5d9a9cc55fd70db5,1050,1400
179,75101ec1a72e04e6b1d6902cd2cc4c21,1250,650
180,6a4c27fa58ec558d13439f95d42cabd5,1450,700
181,515eea944e8313daf1472f46c1008452,1650,1400
182,51edc36de506ff346ed262c1081554eb,1450,800
183,51edc36de506ff346ed262c1081554eb,1450,800
184,51edc36de506ff346ed262c1081554eb,1450,800
185,31d35353bbfefdb5c7596273e9615d25,1250,1000
186,31d35353bbfefdb5c7596273e9615d25,1250,1000
187,31d35353bbfefdb5c7596273e9615d25,1250,1000
188,975ea289a849aed45e6c4ac4a9cad8e9,1450,1600
189,975ea289a849aed45e6c4ac4a9cad8e9,1450,1600
190,975ea289a849aed45e6c4ac4a9cad8e9,1450,1600
191,ffac4c7b6e9a1d6afaa0d18b45bd17a4,1250,550
192,ffac4c7b6e9a1d6afaa0d18b45bd17a4,1250,550
193,ffac4c7b6e9a1d6afaa0d18b45bd17a4,1250,550
194,24fbb1a696f71d6e0d1b5108480f9264,1250,800
195,7c0face8fe529e50525e26b60db8f436,1250,1200
196,f4c9313397b905f5ade1ab3aadf50f4b,1450,600
197,467ab64f941ace4e6ed1b7cf94dc3c9c,1450,400
198,08727b82ffbc2c30df6a57dded6f2df5,1450,700
199,0114b2e4a5bb9e1186e67b04d9607f48,1350,800
200,4ab7472b6a26591dfe51bf3966bed8a0,1450,100
201,cb5d7e8650f27a14d59f573111500b5b,850,900
202,975ea289a849aed45e6c4ac4a9cad8e9,1450,1600
203,975ea289a849aed45e6c4ac4a9cad8e9,1450,1600
204,975ea289a849aed45e6c4ac4a9cad8e9,1450,1600
205,ffac4c7b6e9a1d6afaa0d18b45bd17a4,1250,550
206,ffac4c7b6e9a1d6afaa0d18b45bd17a4,1250,550
207,ffac4c7b6e9a1d6afaa0d18b45bd17a4,1250,550
208,975ea289a849aed45e6c4ac4a9cad8e9,1450,1600
209,975ea289a849aed45e6c4ac4a9cad8e9,1450,1600
210,975ea289a849aed45e6c4ac4a9cad8e9,1450,1600
211,ffac4c7b6e9a1d6afaa0d18b45bd17a4,1250,550
212,ffac4c7b6e9a1d6afaa0d18b45bd17a4,1250,550
213,ffac4c7b6e9a1d6afaa0d18b45bd17a4,1250,550
214,4202d83950f191cf8bd3cea9d80ccf3a,1250,900
215,a80bb106753fd224816dba14d2a8d2de,1050,550
216,328c686594ae3e8ddfeb86aa3ff37f3b,1050,0
217,5debc29265b15de1070aaf71d07462b3,1250,800
218,91c777c0c40bc78973b39b8790604b9a,850,400
219,037d136f121454bea9906d12fd304981,1650,1300
220,4e749f7b49d3c2e88b8f5c5c4684d2d9,1050,300
221,7fff569c6acf1238b50d95d7f48ca82c,1450,1600
222,772dadcc013c0b1c9d983020ef5d0b6e,1050,1100
223,772dadcc013c0b1c9d983020ef5d0b6e,1050,1100
224,772dadcc013c0b1c9d983020ef5d0b6e,1050,1100
225,a8abfb1f3cd12a69ab0a2f01fddbc0f8,1450,1200
226,a8abfb1f3cd12a69ab0a2f01fddbc0f8,1450,1200
227,a8abfb1f3cd12a69ab0a2f01fddbc0f8,1450,1200
228,afab909b9f77314a0a0a0f8405cc5e31,1050,1000
229,afab909b9f77314a0a0a0f8405cc5e31,1050,1000
230,afab909b9f77314a0a0a0f8405cc5e31,1050,1000
231,6006be3fb9b56d1b365041ce62ebc787,1250,1000
232,6006be3fb9b56d1b365041ce62ebc787,1250,1000
233,6006be3fb9b56d1b365041ce62ebc787,1250,1000
234,9d7903f67b2fe171f5843d7ad3c9fce6,1450,1300
235,51ecc335738554e1e1ffafa610ffeaca,1450,1600
236,4a0f2799f32f05bd886ba8824e85c9ca,1050,1200
237,886ed8fb1ee7c16b3d884dd1cffc464b,1050,1100
238,ef0539bf40f5326e312416bfbadcce04,850,400
239,1bd38117a1efad6989848defe7b04613,1450,-200
240,70a8b9fb604c3854ad6558966854ec24,1250,200
241,aee075bb502f66a59de3d50d93a74501,1650,550
242,975ea289a849aed45e6c4ac4a9cad8e9,1450,1600
243,975ea289a849aed45e6c4ac4a9cad8e9,1450,1600
244,975ea289a849aed45e6c4ac4a9cad8e9,1450,1600
245,ffac4c7b6e9a1d6afaa0d18b45bd17a4,1250,550
246,ffac4c7b6e9a1d6afaa0d18b45bd17a4,1250,550
247,ffac4c7b6e9a1d6afaa0d18b45bd17a4,1250,550
248,e3108a52b2badae980afc815b7277eb8,1450,0
249,e3108a52b2badae980afc815b7277eb8,1450,0
250,e3108a52b2badae980afc815b7277eb8,1450,0
251,dfae8f381c69dc91a7c5beea75e45a89,1050,1200
252,dfae8f381c69dc91a7c5beea75e45a89,1050,1200
253,dfae8f381c69dc91a7c5beea75e45a89,1050,1200
254,be0a0a73fe40cff1b154ba8e05e59111,1650,1400
255,a2c663a5e2c6b59d546691602456bfce,1250,0
256,35f070abfb64c2499229d1ee32cf54b6,1450,1100
257,8873dfa1b3059e8c7bbb2a75f76b3b83,1250,350
258,59bc73ae47a896adda8a3eeec20e03fb,850,650
259,04fc6cbee3837127477c7577f39b61d5,1450,300
