,networkId,expectedAIReward,expectedMyopicReward
35,5f2364a5e76c66583cf6809868510afc,950,200
36,490273a23fa875a722e1b8b88f90caca,1250,0
37,5ea7f1802729e4c997b1e9248587ac32,1650,300
38,e8835463278fd396a45661408ab4be40,1650,100
39,d464ce9b232904ad2c3c8a5e16023f42,1250,300
40,0945cf1c23f1585a62ea81ec13418537,1050,400
41,8c344b04774477f97e98459a35bbaa3b,1450,200
42,2d88b20c66d1bb4c5a39a37f736f8888,1450,800
43,b655bd22e2f5945bf08912f7e2591fa6,1450,400
44,b0ca4f1447fc37e83cfd0977a149c24a,1050,200
45,cb7599ea4383a3d215fbe8ea6f011c77,1250,800
46,22582e305f3a22fa455f51ad230a1a68,1250,0
47,0ade64490736a8a6a87a1266dcca1d26,1050,500
48,eb3f8eae7deb7d3cf8616689bc36f26b,1150,800
49,77272fb8058df8d4f30e369d663215b9,1250,100
50,56a7106c8bb7230b44df1523a8b5f957,850,500
51,1fa6713dd0430558e2f08c4529761d06,1650,800
52,0cd0bae50354e4b5f2517abcd0f5b36b,1250,800
53,6a80553a19f9109bfb9d5ec46f0a3b52,1350,800
54,4956b7ef1f2572d52d60d8c8a5202c48,1050,300
55,c0eacc89dd5763f5dea3c4b694bdc0ef,850,0
56,a017f8d5b597244daa19ad39c1263589,1250,800
57,28f396ae536cdb460603e8910df96814,850,0
58,70f95b444ffbf7f73bf69ab33fd0784d,1650,300
59,494f81180d20e6e3833458bc9e3650a4,950,400
60,9b7332fcd3f30ef2b3f7072fdb7116ee,850,500
61,719ea8b5574ab9bb5a1d4b8d380115d3,1250,600
62,5d9aff667ae31e23e3bc1b2c5b1666f1,850,300
63,0057aaf3f7f3b0a5e4ec7ba0ebcb7541,1450,400
64,2ca433aa3d51bf43539d481bbc34edab,1250,500
65,bc20e5c7b808c5eeaf66e9bc29950348,1050,700
66,fe14924e0adcccb5e720a15c521ea895,1650,800
67,8cda3f838682890a3ab7c7bf6714686b,1050,0
68,7e4abf64a06a765792f25bb4a51e58e2,1050,800
69,7a3a552947e9a5dbbe48e6ebd68aa57f,1250,400
70,1ca62cab1d2dcf32d337188c0553aa2e,1250,400
71,dcfab60a96317d107e10241fe8e0150a,1250,800
72,18799c7def90b6aa8fcbcf3b6d2e6176,1250,700
73,b6e43be949154e4c9bb07a41875f8d11,850,300
74,fd96e4d30861ce81eac2b1500da110fd,1050,300
75,cbdf33e22898bbd9050e5fb3442a4ef5,1250,500
76,3b18c7b6935747ffc440c2d968029d67,750,400
77,19df555d6e3e9c361293fd3093efed3e,1650,400
78,28013806a94017bc21b3a43a0a8e8e34,1250,800
79,adcb3d92c826f46491113f1484197ff6,1150,100
80,fdd26aa3cd22be88e95eb3bab0061fdb,1450,500
81,a3787897d043ce8cdc388cf949aa0b36,1250,400
82,9049a08fff8a35de69f3d3da5b2ab41f,1650,800
83,225d3c67f2bdddeac9db810fab872655,1450,400
84,e33573aa1d73aa986bbccccdbfd506e8,1050,0
85,f8b49aa8034432176761dc8caa3b7583,1250,600
86,f9b18d4a02650f536a528954f1a5dfee,1250,400
87,102fab89faf0b078225c967a433e1135,1650,500
88,9ce1e13556cb545b917d80a87620c5e6,1450,500
89,d2f3f5f462b5c931d34571b807da4049,1050,600
90,befb1b5e39d6cb6354b3dd4a904b1eb5,1050,500
91,c8f9a45cedd5672ddc78efb69296031e,1250,500
92,c8abfcb8e17303da72f986c8674a5ec5,1450,100
93,96b5a8c661dfef3cfe319f1f40553301,850,400
94,ff81ec60969d06db86356064605339ae,1250,400
95,bad482d1a8fa3f18594060cd0d264db6,1450,500
96,60f6f304b1eaf0f9f8017dbed3fc509f,1650,600
97,952e931bb61a5b5dacf6562363b91260,1450,600
98,98aa0726e077468b40d7e6021ed91880,1650,400
99,6c74eb8070d1aaee8f948a3d87ca39a2,1450,0
100,89e3ea9a6699286698dfc7d1ee1a62ce,850,800
101,f16e6ef0b0c5722987aafa30345b0797,1350,300
102,68d087085c6f6edf1fa92c768eed274a,1450,400
103,31e403a1f4d4fab55238bc27d42e946b,750,500
104,7f14535b3e61fcbc7552b3a93927e19b,1050,400
105,c8a6f7a2ab22e5f22b7453dacf3d9c87,1050,400
106,66732bbe0eac3d6498af3ef52ab913b6,1450,800
107,bcee72c01c420df43102fcc0d3a2f46c,1450,600
108,5d68c786da3fe4a4d5a0e5168b2496ab,1050,600
109,69c2b054b1ca425e8739adfbab4a4e45,1250,700
110,b730661e6948a0fb4fee8bac7569c3a6,1050,400
111,102c70a796c1dbf16061599d6cb50aa1,1250,800
112,60d1539c9bce231ea37d24c06e87cc97,850,500
113,720dc9df2cb6fe745066ad08ab738cf9,1650,600
114,66d5eb7f16e269f9ce7cd2dfb5bbfb8f,950,800
115,683d5ce6ce4310a8143c6e8437fbf7cf,850,500
116,b04c01d0cf9e78d63dfded11e0ad2c94,1650,800
117,2247c0cef4285e779b313a130731750e,850,0
118,a5ef5f5cd0495cf902052a3c55a6f587,850,800
119,0cd46ba279bdb450343b6a1d1172fabc,1250,800
120,78530c511c3f3e59888a94c65bc8fa98,850,400
121,02fba9319a99011948177fdc264f01bf,1450,800
122,7b20577e35764a777cfa23555a4b4b8d,850,500
123,e486378cc0ba4b7b309b55ebdaebd75e,1150,500
124,d2945e6ca410ea351778e3b993f01bdc,1250,600
125,a8dc4290a72b10ceaf0c85b533bcc5a4,1650,600
126,02eca3c041a116716a759918f03820ff,1450,500
127,a363c3b3b889d39aeec470003f5cfbaa,750,800
128,1a26a73a5ec1ddc0e3f8f77a8084d7f2,1250,600
129,33d81d91ff9af88ddb98156f3dddc3b0,1250,0
130,77699dfcf0cde0c6ede763eddbbc2156,1450,200
131,49a0eb05df83edd5e0a966ff74ce70fe,1450,100
132,a463d5f686f0bb5eaa34e7d5ba6fb5d3,1650,700
133,bc86722487a1a4099589ad8e2d7b6558,1050,300
134,5e02e6d40d130d2ace47489090d34b2a,1250,800
135,5ac4af2a1ce2b1b62e30edf5059ff46d,1650,400
136,538e9217ea384e0c26f2c0ae69be290e,1050,800
137,b97544f690e26a1247ee2b037bf459ea,850,300
138,073ef90b1b499af3964efda6fd18b510,1250,500
139,2f53e03d5cef9262445be77e7f2d78ad,1250,0
