,sessionId,trialID,networkId,sourceLevel,targetLevel,reward,step,matchesMyopic,matchesAI
153,63e60e5c86a07638e1044c25,24,6989819bbfe069c8a29e5819a49c22dc,0,1,-50,5,False,False
154,63e60e5c86a07638e1044c25,24,6989819bbfe069c8a29e5819a49c22dc,1,2,-50,6,False,False
155,63e60e5c86a07638e1044c25,24,6989819bbfe069c8a29e5819a49c22dc,2,0,400,7,False,False
156,63e60e5c86a07638e1044c25,24,6989819bbfe069c8a29e5819a49c22dc,0,0,200,8,False,False
157,63e60e5c86a07638e1044c26,4,8d353c693eb684f6a3ed4c9fae77de14,0,1,-50,1,True,True
158,63e60e5c86a07638e1044c26,4,8d353c693eb684f6a3ed4c9fae77de14,1,0,0,2,True,True
159,63e60e5c86a07638e1044c26,4,8d353c693eb684f6a3ed4c9fae77de14,0,0,0,3,False,False
160,63e60e5c86a07638e1044c26,4,8d353c693eb684f6a3ed4c9fae77de14,0,0,100,4,False,False
161,63e60e5c86a07638e1044c26,5,e9f96b22131343106c9be92df71d5f71,0,0,100,1,True,True
162,63e60e5c86a07638e1044c26,5,e9f96b22131343106c9be92df71d5f71,0,0,100,2,False,False
163,63e60e5c86a07638e1044c26,5,e9f96b22131343106c9be92df71d5f71,0,0,100,3,False,False
164,63e60e5c86a07638e1044c26,5,e9f96b22131343106c9be92df71d5f71,0,0,100,4,False,False
165,63e60e5c86a07638e1044c26,5,e9f96b22131343106c9be92df71d5f71,0,0,100,5,False,False
166,63e60e5c86a07638e1044c26,5,e9f96b22131343106c9be92df71d5f71,0,0,100,6,False,False
167,63e60e5c86a07638e1044c26,5,e9f96b22131343106c9be92df71d5f71,0,0,100,7,False,False
168,63e60e5c86a07638e1044c26,5,e9f96b22131343106c9be92df71d5f71,0,0,100,8,False,False
169,63e60e5c86a07638e1044c26,6,e04120a64ec649eb6746d9a62245ce42,0,0,100,1,True,True
170,63e60e5c86a07638e1044c26,6,e04120a64ec649eb6746d9a62245ce42,0,0,100,2,False,False
171,63e60e5c86a07638e1044c26,6,e04120a64ec649eb6746d9a62245ce42,0,1,-50,3,False,False
172,63e60e5c86a07638e1044c26,6,e04120a64ec649eb6746d9a62245ce42,1,0,200,4,False,False
173,63e60e5c86a07638e1044c26,6,e04120a64ec649eb6746d9a62245ce42,0,0,0,5,False,False
174,63e60e5c86a07638e1044c26,6,e04120a64ec649eb6746d9a62245ce42,0,0,100,6,False,False
175,63e60e5c86a07638e1044c26,6,e04120a64ec649eb6746d9a62245ce42,0,1,-50,7,False,False
176,63e60e5c86a07638e1044c26,6,e04120a64ec649eb6746d9a62245ce42,1,0,200,8,False,False
177,63e60e5c86a07638e1044c26,7,ed12667490f18f44f666febe56f74b2c,0,1,-50,1,True,True
178,63e60e5c86a07638e1044c26,7,ed12667490f18f44f666febe56f74b2c,1,2,-50,2,False,False
179,63e60e5c86a07638e1044c26,7,ed12667490f18f44f666febe56f74b2c,2,3,-50,3,True,True
180,63e60e5c86a07638e1044c26,7,ed12667490f18f44f666febe56f74b2c,3,4,200,4,True,True
181,63e60e5c86a07638e1044c26,7,ed12667490f18f44f666febe56f74b2c,4,4,200,5,True,True
182,63e60e5c86a07638e1044c26,7,ed12667490f18f44f666febe56f74b2c,4,4,400,6,False,False
183,63e60e5c86a07638e1044c26,7,ed12667490f18f44f666febe56f74b2c,4,3,400,7,False,False
184,63e60e5c86a07638e1044c26,7,ed12667490f18f44f666febe56f74b2c,3,4,200,8,False,False
185,63e60e5c86a07638e1044c26,8,70a8b9fb604c3854ad6558966854ec24,0,0,200,1,True,True
186,63e60e5c86a07638e1044c26,8,70a8b9fb604c3854ad6558966854ec24,0,0,0,2,False,False
187,63e60e5c86a07638e1044c26,8,70a8b9fb604c3854ad6558966854ec24,0,0,0,3,False,False
188,63e60e5c86a07638e1044c26,8,70a8b9fb604c3854ad6558966854ec24,0,0,0,4,False,False
189,63e60e5c86a07638e1044c26,8,70a8b9fb604c3854ad6558966854ec24,0,0,0,5,False,False
190,63e60e5c86a07638e1044c26,8,70a8b9fb604c3854ad6558966854ec24,0,0,0,6,False,False
191,63e60e5c86a07638e1044c26,8,70a8b9fb604c3854ad6558966854ec24,0,0,0,7,False,False
192,63e60e5c86a07638e1044c26,8,70a8b9fb604c3854ad6558966854ec24,0,0,0,8,False,False
193,63e60e5c86a07638e1044c26,9,0ed04b2285d5d102e406868de4a768fa,0,0,200,1,True,True
194,63e60e5c86a07638e1044c26,9,0ed04b2285d5d102e406868de4a768fa,0,0,200,2,False,False
195,63e60e5c86a07638e1044c26,9,0ed04b2285d5d102e406868de4a768fa,0,0,200,3,False,False
196,63e60e5c86a07638e1044c26,9,0ed04b2285d5d102e406868de4a768fa,0,0,200,4,False,False
197,63e60e5c86a07638e1044c26,9,0ed04b2285d5d102e406868de4a768fa,0,0,200,5,False,False
198,63e60e5c86a07638e1044c26,9,0ed04b2285d5d102e406868de4a768fa,0,0,200,6,False,False
199,63e60e5c86a07638e1044c26,9,0ed04b2285d5d102e406868de4a768fa,0,0,200,7,False,False
200,63e60e5c86a07638e1044c26,9,0ed04b2285d5d102e406868de4a768fa,0,0,200,8,False,False
201,63e60e5c86a07638e1044c26,10,8497abca7d82ed0434f43d7ec292d840,0,1,-50,1,True,True
202,63e60e5c86a07638e1044c26,10,8497abca7d82ed0434f43d7ec292d840,1,2,-50,2,False,False
203,63e60e5c86a07638e1044c26,10,8497abca7d82ed0434f43d7ec292d840,2,0,400,3,True,True
204,63e60e5c86a07638e1044c26,10,8497abca7d82ed0434f43d7ec292d840,0,0,100,4,False,False
205,63e60e5c86a07638e1044c26,10,8497abca7d82ed0434f43d7ec292d840,0,1,-50,5,False,False
206,63e60e5c86a07638e1044c26,10,8497abca7d82ed0434f43d7ec292d840,1,0,200,6,False,False
207,63e60e5c86a07638e1044c26,10,8497abca7d82ed0434f43d7ec292d840,0,0,0,7,False,False
208,63e60e5c86a07638e1044c26,10,8497abca7d82ed0434f43d7ec292d840,0,1,-50,8,False,False
209,63e60e5c86a07638e1044c26,11,d0a1983cf5a191aeae23939165dc3c67,0,0,100,1,True,True
210,63e60e5c86a07638e1044c26,11,d0a1983cf5a191aeae23939165dc3c67,0,1,-50,2,False,False
211,63e60e5c86a07638e1044c26,11,d0a1983cf5a191aeae23939165dc3c67,1,2,-50,3,False,False
212,63e60e5c86a07638e1044c26,11,d0a1983cf5a191aeae23939165dc3c67,2,0,400,4,False,False
213,63e60e5c86a07638e1044c26,11,d0a1983cf5a191aeae23939165dc3c67,0,0,100,5,False,False
214,63e60e5c86a07638e1044c26,11,d0a1983cf5a191aeae23939165dc3c67,0,1,-50,6,False,False
215,63e60e5c86a07638e1044c26,11,d0a1983cf5a191aeae23939165dc3c67,1,2,-50,7,False,False
216,63e60e5c86a07638e1044c26,11,d0a1983cf5a191aeae23939165dc3c67,2,0,400,8,False,False
217,63e60e5c86a07638e1044c26,12,ce746f62eef72470cc6dad67dda6d9a8,0,0,0,1,True,True
218,63e60e5c86a07638e1044c26,12,ce746f62eef72470cc6dad67dda6d9a8,0,0,200,2,False,False
219,63e60e5c86a07638e1044c26,12,ce746f62eef72470cc6dad67dda6d9a8,0,0,200,3,False,False
220,63e60e5c86a07638e1044c26,12,ce746f62eef72470cc6dad67dda6d9a8,0,1,-50,4,False,False
221,63e60e5c86a07638e1044c26,12,ce746f62eef72470cc6dad67dda6d9a8,1,0,200,5,False,False
222,63e60e5c86a07638e1044c26,12,ce746f62eef72470cc6dad67dda6d9a8,0,0,200,6,False,False
223,63e60e5c86a07638e1044c26,12,ce746f62eef72470cc6dad67dda6d9a8,0,1,-50,7,False,False
224,63e60e5c86a07638e1044c26,12,ce746f62eef72470cc6dad67dda6d9a8,1,0,200,8,False,False
225,63e60e5c86a07638e1044c26,13,f6984a0c0340d1d855be727dab0e860d,0,0,100,1,True,True
226,63e60e5c86a07638e1044c26,13,f6984a0c0340d1d855be727dab0e860d,0,0,100,2,True,True
227,63e60e5c86a07638e1044c26,13,f6984a0c0340d1d855be727dab0e860d,0,0,100,3,False,False
228,63e60e5c86a07638e1044c26,13,f6984a0c0340d1d855be727dab0e860d,0,0,100,4,False,False
229,63e60e5c86a07638e1044c26,13,f6984a0c0340d1d855be727dab0e860d,0,0,100,5,False,False
230,63e60e5c86a07638e1044c26,13,f6984a0c0340d1d855be727dab0e860d,0,0,100,6,False,False
231,63e60e5c86a07638e1044c26,13,f6984a0c0340d1d855be727dab0e860d,0,0,100,7,False,False
232,63e60e5c86a07638e1044c26,13,f6984a0c0340d1d855be727dab0e860d,0,1,-50,8,False,False
233,63e60e5c86a07638e1044c26,14,aa704d4b644e2d28428e2dc23ea4801d,0,0,200,1,True,True
234,63e60e5c86a07638e1044c26,14,aa704d4b644e2d28428e2dc23ea4801d,0,0,200,2,True,True
235,63e60e5c86a07638e1044c26,14,aa704d4b644e2d28428e2dc23ea4801d,0,1,-50,3,False,False
236,63e60e5c86a07638e1044c26,14,aa704d4b644e2d28428e2dc23ea4801d,1,2,-50,4,False,False
237,63e60e5c86a07638e1044c26,14,aa704d4b644e2d28428e2dc23ea4801d,2,0,400,5,False,False
238,63e60e5c86a07638e1044c26,14,aa704d4b644e2d28428e2dc23ea4801d,0,0,100,6,False,False
239,63e60e5c86a07638e1044c26,14,aa704d4b644e2d28428e2dc23ea4801d,0,1,-50,7,False,False
240,63e60e5c86a07638e1044c26,14,aa704d4b644e2d28428e2dc23ea4801d,1,2,-50,8,False,False
241,63e60e5c86a07638e1044c26,15,affba38a460e4d4ee78dde13b97dc4ad,0,0,200,1,True,True
242,63e60e5c86a07638e1044c26,15,affba38a460e4d4ee78dde13b97dc4ad,0,0,0,2,False,False
243,63e60e5c86a07638e1044c26,15,affba38a460e4d4ee78dde13b97dc4ad,0,0,0,3,False,False
244,63e60e5c86a07638e1044c26,15,affba38a460e4d4ee78dde13b97dc4ad,0,0,200,4,False,False
245,63e60e5c86a07638e1044c26,15,affba38a460e4d4ee78dde13b97dc4ad,0,0,0,5,False,False
246,63e60e5c86a07638e1044c26,15,affba38a460e4d4ee78dde13b97dc4ad,0,0,0,6,False,False
247,63e60e5c86a07638e1044c26,15,affba38a460e4d4ee78dde13b97dc4ad,0,1,-50,7,False,False
248,63e60e5c86a07638e1044c26,15,affba38a460e4d4ee78dde13b97dc4ad,1,2,-50,8,False,False
249,63e60e5c86a07638e1044c26,16,0e9b86035543889a05c5f89fe8262540,0,0,100,1,True,True
250,63e60e5c86a07638e1044c26,16,0e9b86035543889a05c5f89fe8262540,0,0,200,2,False,False
251,63e60e5c86a07638e1044c26,16,0e9b86035543889a05c5f89fe8262540,0,0,200,3,False,False
252,63e60e5c86a07638e1044c26,16,0e9b86035543889a05c5f89fe8262540,0,0,200,4,False,False
253,63e60e5c86a07638e1044c26,16,0e9b86035543889a05c5f89fe8262540,0,0,200,5,False,False
254,63e60e5c86a07638e1044c26,16,0e9b86035543889a05c5f89fe8262540,0,0,200,6,False,False
255,63e60e5c86a07638e1044c26,16,0e9b86035543889a05c5f89fe8262540,0,0,200,7,False,False
